id,commuters
RES_5076,433
RES_5077,1754
RES_5078,2229
RES_5079,311
RES_5080,880
RES_5081,2445
RES_5082,505
RES_5083,1927
RES_5084,118
RES_5085,179
RES_5086,132
RES_5087,88
RES_5088,540
RES_5089,51
RES_5090,1238
RES_5091,360
RES_5092,766
RES_5093,223
RES_5094,42
RES_5095,63
RES_5096,55
RES_5097,88
RES_5098,403
RES_5099,503
RES_5100,59
RES_5101,641
RES_5102,950
RES_5103,612
RES_5104,2476
RES_5105,711
RES_5106,1474
RES_5107,40
RES_5108,453
RES_5109,120
RES_5110,35
RES_5111,205
RES_5112,182
RES_5113,264
RES_5114,12
RES_5115,237
RES_5116,14
RES_5117,202
RES_5118,325
RES_5119,886
RES_5120,221
RES_5121,1678
RES_5122,1032
RES_5123,110
RES_5124,247
RES_5125,2035
RES_5126,3616
RES_5127,181
RES_5128,250
RES_5129,858
RES_5130,1942
RES_5131,1939
RES_5132,1129
RES_5133,1525
RES_5134,2644
RES_5135,179
RES_5136,269
RES_5137,468
RES_5138,199
RES_5139,736
RES_5140,176
RES_5141,1539
RES_5142,2065
RES_5143,865
RES_5144,1205
RES_5145,1661
RES_5146,2
RES_5147,171
RES_5148,168
RES_5149,421
RES_5150,612
RES_5151,20
RES_5152,92
RES_5153,1590
RES_5154,188
RES_5155,872
RES_5156,201
RES_5157,1837
RES_5158,295
RES_5159,92
RES_5160,728
RES_5161,665
RES_5162,1600
RES_5163,171
RES_5164,708
RES_5165,1977
RES_5166,828
RES_5167,366
RES_5168,1344
RES_5169,228
RES_5170,525
RES_5171,352
RES_5172,772
RES_5173,1085
RES_5174,2356
RES_5175,1331
RES_5176,2584
RES_5177,132
RES_5178,2308
RES_5179,453
RES_5180,470
RES_5181,2799
RES_5182,284
RES_5183,417
RES_5184,7624
RES_5185,336
RES_5186,1199
RES_5187,1609
RES_5188,1998
RES_5189,1754
RES_5190,384
RES_5191,1647
RES_5192,430
RES_5193,161
RES_5194,413
RES_5195,105
RES_5196,45
RES_5197,317
RES_5198,143
RES_5199,946
RES_5200,1056
RES_5201,446
RES_5202,127
RES_5203,380
RES_5204,425
RES_5205,39
RES_5206,569
RES_5207,52
RES_5208,1567
RES_5209,101
RES_5210,481
RES_5211,590
RES_5212,391
RES_5213,567
RES_5214,223
RES_5215,226
RES_5216,368
RES_5217,4811
RES_5218,293
RES_5219,28
RES_5220,686
RES_5221,359
RES_5222,67
RES_5223,567
RES_5224,209
RES_5225,368
RES_5226,45
RES_5227,6
RES_5228,70
RES_5229,40
RES_5230,43
RES_5231,202
RES_5232,259
RES_5233,331
RES_5234,6
RES_5235,91
RES_5236,24
RES_5237,709
RES_5238,526
RES_5239,158
RES_5240,701
RES_5241,14
RES_5242,250
RES_5243,654
RES_5244,388
RES_5245,463
RES_5246,195
RES_5247,130
RES_5248,241
RES_5249,146
RES_5250,265
RES_5251,598
RES_5252,535
RES_5253,192
RES_5254,293
RES_5255,95
RES_5256,83
RES_5257,448
RES_5258,558
RES_5259,274
RES_5260,78
RES_5261,351
RES_5262,44
RES_5263,3012
RES_5264,84
RES_5265,18
RES_5266,690
RES_5267,436
RES_5268,70
RES_5269,147
RES_5270,3910
RES_5271,805
RES_5272,111
RES_5273,140
RES_5274,1485
RES_5275,2967
RES_5276,993
RES_5277,2392
RES_5278,1051
RES_5279,2479
RES_5280,2654
RES_5281,1745
RES_5282,1002
RES_5283,529
RES_5284,2555
RES_5285,1559
RES_5286,753
RES_5287,100
RES_5288,3239
RES_5289,2457
RES_5290,1510
RES_5291,809
RES_5292,3277
RES_5293,958
RES_5294,327
RES_5295,1572
RES_5296,834
RES_5297,1319
RES_5298,216
RES_5299,320
RES_5300,88
RES_5301,276
RES_5302,161
RES_5303,67
RES_5304,152
RES_5305,43
RES_5306,868
RES_5307,1782
RES_5308,145
RES_5309,1672
RES_5310,1365
RES_5311,151
RES_5312,2341
RES_5313,85
RES_5314,683
RES_5315,560
RES_5316,96
RES_5317,337
RES_5318,8
RES_5319,73
RES_5320,230
RES_5321,426
RES_5322,317
RES_5323,1055
RES_5324,2596
RES_5325,2746
RES_5326,251
RES_5327,1568
RES_5328,91
RES_5329,211
RES_5330,756
RES_5331,143
RES_5332,15
RES_5333,120
RES_5334,15
RES_5335,925
RES_5336,824
RES_5337,2131
RES_5338,541
RES_5339,675
RES_5340,2150
RES_5341,3478
RES_5342,181
RES_5343,1394
RES_5344,208
RES_5345,1881
RES_5346,1162
RES_5347,45
RES_5348,649
RES_5349,1267
RES_5350,1214
RES_5351,257
RES_5352,632
RES_5353,251
RES_5354,92
RES_5355,592
RES_5356,49
RES_5357,1116
RES_5358,587
RES_5359,1603
RES_5360,94
RES_5361,108
RES_5362,389
RES_5363,221
RES_5364,290
RES_5365,1180
RES_5366,2457
RES_5367,407
RES_5368,35
RES_5369,1379
RES_5370,605
RES_5371,117
RES_5372,202
RES_5373,2350
RES_5374,2277
RES_5375,1959
RES_5376,1640
RES_5377,417
RES_5378,2365
RES_5379,3662
RES_5380,364
RES_5381,788
RES_5382,2417
RES_5383,3304
RES_5384,1295
RES_5385,173
RES_5386,1765
RES_5387,1384
RES_5388,788
RES_5389,2
RES_5390,55
RES_5391,507
RES_5392,2367
RES_5393,430
RES_5394,230
RES_5395,95
RES_5396,95
RES_5397,909
RES_5398,1075
RES_5399,254
RES_5400,210
RES_5401,404
RES_5402,64
RES_5403,56
RES_5404,150
RES_5405,176
RES_5406,425
RES_5407,47
RES_5408,404
RES_5409,717
RES_5410,31
RES_5411,99
RES_5412,327
RES_5413,138
RES_5414,183
RES_5415,163
RES_5416,1041
RES_5417,333
RES_5418,109
RES_5419,423
RES_5420,924
RES_5421,168
RES_5422,539
RES_5423,291
RES_5424,510
RES_5425,414
RES_5426,2466
RES_5427,2693
RES_5428,312
RES_5429,145
RES_5430,457
RES_5431,1362
RES_5432,2830
RES_5433,40
RES_5434,128
RES_5435,173
RES_5436,520
RES_5437,1241
RES_5438,311
RES_5439,254
RES_5440,185
RES_5441,669
RES_5442,388
RES_5443,1419
RES_5444,507
RES_5445,435
RES_5446,175
RES_5447,219
RES_5448,327
RES_5449,750
RES_5450,815
RES_5451,232
RES_5452,1824
RES_5453,1031
RES_5454,2
RES_5455,525
RES_5456,1954
RES_5457,2437
RES_5458,1854
RES_5459,122
RES_5460,275
RES_5461,132
RES_5462,713
RES_5463,890
RES_5464,1157
RES_5465,1400
RES_5466,3
RES_5467,2
RES_5468,510
RES_5469,181
RES_5470,962
RES_5471,218
RES_5472,38
RES_5473,636
RES_5474,1216
RES_5475,352
RES_5476,820
RES_5477,474
RES_5478,192
RES_5479,356
RES_5480,571
RES_5481,1802
RES_5482,399
RES_5483,46
RES_5484,320
RES_5485,246
RES_5486,311
RES_5487,100
RES_5488,52
RES_5489,31
RES_5490,617
RES_5491,431
RES_5492,287
RES_5493,91
RES_5494,58
RES_5495,477
RES_5496,873
RES_5497,39
RES_5498,135
RES_5499,178
RES_5500,336
RES_5501,111
RES_5502,582
RES_5503,215
RES_5504,66
RES_5505,94
RES_5506,425
RES_5507,218
RES_5508,207
RES_5509,120
RES_5510,143
RES_5511,178
RES_5512,413
RES_5513,193
RES_5514,25
RES_5515,24
RES_5516,222
RES_5517,112
RES_5518,658
RES_5519,75
RES_5520,990
RES_5521,352
RES_5522,127
RES_5523,96
RES_5524,27
RES_5525,365
RES_5526,592
RES_5527,244
RES_5528,181
RES_5529,201
RES_5530,274
RES_5531,83
RES_5532,158
RES_5533,48
RES_5534,71
RES_5535,59
RES_5536,116
RES_5537,946
RES_5538,71
RES_5539,96
RES_5540,128
RES_5541,96
RES_5542,413
RES_5543,149
RES_5544,215
RES_5545,607
RES_5546,158
RES_5547,1096
RES_5548,240
RES_5549,140
RES_5550,755
RES_5551,2285
RES_5552,689
RES_5553,339
RES_5554,145
RES_5555,74
RES_5556,272
RES_5557,71
RES_5558,58
RES_5559,79
RES_5560,109
RES_5561,406
RES_5562,82
RES_5563,217
RES_5564,196
RES_5565,161
RES_5566,185
RES_5567,136
RES_5568,156
RES_5569,417
RES_5570,152
RES_5571,246
RES_5572,764
RES_5573,1327
RES_5574,569
RES_5575,1054
RES_5576,599
RES_5577,567
RES_5578,1490
RES_5579,841
RES_5580,84
RES_5581,1466
RES_5582,664
RES_5583,254
RES_5584,270
RES_5585,758
RES_5586,145
RES_5587,1536
RES_5588,201
RES_5589,210
RES_5590,73
RES_5591,240
RES_5592,56
RES_5593,677
RES_5594,1701
RES_5595,105
RES_5596,355
RES_5597,459
RES_5598,91
RES_5599,1437
RES_5600,653
RES_5601,856
RES_5602,2777
RES_5603,1264
RES_5604,588
RES_5605,197
RES_5606,377
RES_5607,63
RES_5608,498
RES_5609,3203
RES_5610,1795
RES_5611,803
RES_5612,726
RES_5613,2254
RES_5614,1736
RES_5615,1506
RES_5616,378
RES_5617,217
RES_5618,50
RES_5619,824
RES_5620,209
RES_5621,132
RES_5622,335
RES_5623,251
RES_5624,1074
RES_5625,195
RES_5626,3608
RES_5627,2019
RES_5628,556
RES_5629,787
RES_5630,201
RES_5631,564
RES_5632,96
RES_5633,247
RES_5634,117
RES_5635,556
RES_5636,254
RES_5637,413
RES_5638,3100
RES_5639,1159
RES_5640,305
RES_5641,127
RES_5642,222
RES_5643,99
RES_5644,96
RES_5645,641
RES_5646,814
RES_5647,65
RES_5648,258
RES_5649,608
RES_5650,165
RES_5651,315
RES_5652,219
RES_5653,153
RES_5654,75
RES_5655,115
RES_5656,92
RES_5657,92
RES_5658,109
RES_5659,245
RES_5660,670
RES_5661,410
RES_5662,202
RES_5663,339
RES_5664,206
RES_5665,92
RES_5666,456
RES_5667,421
RES_5668,39
RES_5669,75
RES_5670,70
RES_5671,30
RES_5672,381
RES_5673,142
RES_5674,577
RES_5675,427
RES_5676,2892
RES_5677,7403
RES_5678,2116
RES_5679,210
RES_5680,218
RES_5681,146
RES_5682,193
RES_5683,63
RES_5684,5157
RES_5685,1587
RES_5686,17670
RES_5687,4700
RES_5688,1531
RES_5689,1677
RES_5690,218
RES_5691,583
RES_5692,440
RES_5693,1509
RES_5694,1740
RES_5695,56
RES_5696,157
RES_5697,620
RES_5698,517
RES_5699,1852
RES_5700,603
RES_5701,558
RES_5702,252
RES_5703,500
RES_5704,348
RES_5705,1952
RES_5706,953
RES_5707,562
RES_5708,39
RES_5709,193
RES_5710,323
RES_5711,288
RES_5712,672
RES_5713,448
RES_5714,3230
RES_5715,1022
RES_5716,1936
RES_5717,225
RES_5718,106
RES_5719,310
RES_5720,437
RES_5721,114
RES_5722,413
RES_5723,31
RES_5724,4411
RES_5725,7141
RES_5726,1840
RES_5727,246
RES_5728,1730
RES_5729,6913
RES_5730,847
RES_5731,283
RES_5732,91
RES_5733,2826
RES_5734,394
RES_5735,5047
RES_5736,81
RES_5737,1306
RES_5738,2555
RES_5739,945
RES_5740,2250
RES_5741,113
RES_5742,1819
RES_5743,954
RES_5744,152
RES_5745,3171
RES_5746,3119
RES_5747,289
RES_5748,491
RES_5749,1270
RES_5750,319
RES_5751,1451
RES_5752,546
RES_5753,847
RES_5754,1313
RES_5755,1394
RES_5756,1962
RES_5757,1049
RES_5758,4305
RES_5759,676
RES_5760,896
RES_5761,1075
RES_5762,1209
RES_5763,82
RES_5764,303
RES_5765,2313
RES_5766,792
RES_5767,378
RES_5768,1083
RES_5769,4272
RES_5770,738
RES_5771,1092
RES_5772,1638
RES_5773,23
RES_5774,127
RES_5775,3192
RES_5776,322
RES_5777,538
RES_5778,668
RES_5779,97
RES_5780,1191
RES_5781,138
RES_5782,711
RES_5783,200
RES_5784,67
RES_5785,1320
RES_5786,1705
RES_5787,1079
RES_5788,44
RES_5789,2294
RES_5790,848
RES_5791,693
RES_5792,131
RES_5793,230
RES_5794,46
RES_5795,493
RES_5796,139
RES_5797,119
RES_5798,613
RES_5799,885
RES_5800,145
RES_5801,302
RES_5802,610
RES_5803,1272
RES_5804,1243
RES_5805,824
RES_5806,1535
RES_5807,1714
RES_5808,236
RES_5809,847
RES_5810,957
RES_5811,724
RES_5812,199
RES_5813,966
RES_5814,518
RES_5815,241
RES_5816,478
RES_5817,932
RES_5818,228
RES_5819,381
RES_5820,87
RES_5821,26
RES_5822,423
RES_5823,926
RES_5824,516
RES_5825,164
RES_5826,195
RES_5827,698
RES_5828,411
RES_5829,1591
RES_5830,1065
RES_5831,320
RES_5832,784
RES_5833,38
RES_5834,143
RES_5835,91
RES_5836,145
RES_5837,204
RES_5838,296
RES_5839,480
RES_5840,285
RES_5841,596
RES_5842,437
RES_5843,1289
RES_5844,1436
RES_5845,406
RES_5846,835
RES_5847,767
RES_5848,382
RES_5849,194
RES_5850,778
RES_5851,141
RES_5852,797
RES_5853,508
RES_5854,1858
RES_5855,450
RES_5856,481
RES_5857,2556
RES_5858,890
RES_5859,250
RES_5860,490
RES_5861,308
RES_5862,292
RES_5863,368
RES_5864,145
RES_5865,1157
RES_5866,567
RES_5867,364
RES_5868,256
RES_5869,1706
RES_5870,396
RES_5871,954
RES_5872,1509
RES_5873,63
RES_5874,127
RES_5875,130
RES_5876,127
RES_5877,1076
RES_5878,1573
RES_5879,1368
RES_5880,39
RES_5881,231
RES_5882,36
RES_5883,276
RES_5884,151
RES_5885,542
RES_5886,176
RES_5887,417
RES_5888,72
RES_5889,556
RES_5890,1484
RES_5891,1778
RES_5892,514
RES_5893,8
RES_5894,1424
RES_5895,917
RES_5896,1042
RES_5897,84
RES_5898,67
RES_5899,38
RES_5900,282
RES_5901,268
RES_5902,358
RES_5903,91
RES_5904,38
RES_5905,625
RES_5906,1460
RES_5907,1698
RES_5908,1681
RES_5909,784
RES_5910,187
RES_5911,516
RES_5912,116
RES_5913,26
RES_5914,1542
RES_5915,1311
RES_5916,450
RES_5917,134
RES_5918,63
RES_5919,586
RES_5920,759
RES_5921,510
RES_5922,75
RES_5923,116
RES_5924,119
RES_5925,630
RES_5926,749
RES_5927,1451
RES_5928,2069
RES_5929,2496
RES_5930,1052
RES_5931,1586
RES_5932,754
RES_5933,143
RES_5934,401
RES_5935,1048
RES_5936,256
RES_5937,623
RES_5938,851
RES_5939,1219
RES_5940,1328
RES_5941,69
RES_5942,238
RES_5943,388
RES_5944,1283
RES_5945,1935
RES_5946,568
RES_5947,282
RES_5948,207
RES_5949,434
RES_5950,438
RES_5951,145
RES_5952,416
RES_5953,223
RES_5954,244
RES_5955,188
RES_5956,164
RES_5957,75
RES_5958,32
RES_5959,393
RES_5960,205
RES_5961,182
RES_5962,21
RES_5963,273
RES_5964,159
RES_5965,199
RES_5966,162
RES_5967,165
RES_5968,176
RES_5969,662
RES_5970,330
RES_5971,1418
RES_5972,1380
RES_5973,103
RES_5974,63
RES_5975,833
RES_5976,284
RES_5977,962
RES_5978,68
RES_5979,1537
RES_5980,1472
RES_5981,709
RES_5982,697
RES_5983,172
RES_5984,511
RES_5985,254
RES_5986,676
RES_5987,39
RES_5988,15
RES_5989,81
RES_5990,598
RES_5991,671
RES_5992,504
RES_5993,860
RES_5994,190
RES_5995,460
RES_5996,345
RES_5997,484
RES_5998,38
RES_5999,64
RES_6000,111
RES_6001,285
RES_6002,256
RES_6003,121
RES_6004,53
RES_6005,410
RES_6006,368
RES_6007,1302
RES_6008,192
RES_6009,340
RES_6010,331
RES_6011,639
RES_6012,1647
RES_6013,438
RES_6014,1581
RES_6015,1185
RES_6016,128
RES_6017,103
RES_6018,59
RES_6019,786
RES_6020,531
RES_6021,260
RES_6022,251
RES_6023,154
RES_6024,505
RES_6025,1445
RES_6026,171
RES_6027,475
RES_6028,1262
RES_6029,214
RES_6030,208
RES_6031,434
RES_6032,244
RES_6033,315
RES_6034,1009
RES_6035,1058
RES_6036,147
RES_6037,158
RES_6038,473
RES_6039,441
RES_6040,1074
RES_6041,96
RES_6042,410
RES_6043,1066
RES_6044,371
RES_6045,168
RES_6046,139
RES_6047,617
RES_6048,623
RES_6049,147
RES_6050,213
RES_6051,950
RES_6052,1285
RES_6053,591
RES_6054,337
RES_6055,766
RES_6056,228
RES_6057,230
RES_6058,119
RES_6059,254
RES_6060,425
RES_6061,1048
RES_6062,577
RES_6063,288
RES_6064,47
RES_6065,927
RES_6066,617
RES_6067,328
RES_6068,970
RES_6069,167
RES_6070,195
RES_6071,46
RES_6072,622
RES_6073,123
RES_6074,200
RES_6075,45
RES_6076,989
RES_6077,79
RES_6078,104
RES_6079,330
RES_6080,198
RES_6081,91
RES_6082,206
RES_6083,265
RES_6084,55
RES_6085,200
RES_6086,154
RES_6087,166
RES_6088,115
RES_6089,824
RES_6090,726
RES_6091,83
RES_6092,336
RES_6093,1012
RES_6094,1068
RES_6095,767
RES_6096,962
RES_6097,714
RES_6098,790
RES_6099,194
RES_6100,1379
RES_6101,917
RES_6102,158
RES_6103,167
RES_6104,282
RES_6105,105
RES_6106,179
RES_6107,57
RES_6108,23
RES_6109,177
RES_6110,148
RES_6111,124
RES_6112,130
RES_6113,845
RES_6114,67
RES_6115,1001
RES_6116,490
RES_6117,302
RES_6118,5
RES_6119,123
RES_6120,447
RES_6121,247
RES_6122,484
RES_6123,1513
RES_6124,1438
RES_6125,776
RES_6126,1263
RES_6127,2875
RES_6128,2538
RES_6129,2795
RES_6130,1002
RES_6131,1636
RES_6132,2699
RES_6133,2185
RES_6134,1105
RES_6135,623
RES_6136,1471
RES_6137,445
RES_6138,88
RES_6139,65
RES_6140,76
RES_6141,188
RES_6142,214
RES_6143,74
RES_6144,711
RES_6145,922
RES_6146,42
RES_6147,23
RES_6148,177
RES_6149,292
RES_6150,1598
RES_6151,274
RES_6152,669
RES_6153,1666
RES_6154,1385
RES_6155,139
RES_6156,911
RES_6157,554
RES_6158,93
RES_6159,30
RES_6160,46
RES_6161,183
RES_6162,413
RES_6163,353
RES_6164,813
RES_6165,327
RES_6166,372
RES_6167,349
RES_6168,893
RES_6169,188
RES_6170,1583
RES_6171,136
RES_6172,717
RES_6173,231
RES_6174,1087
RES_6175,377
RES_6176,155
RES_6177,28
RES_6178,263
RES_6179,477
RES_6180,58
RES_6181,328
RES_6182,456
RES_6183,1775
RES_6184,107
RES_6185,994
RES_6186,190
RES_6187,121
RES_6188,320
RES_6189,48
RES_6190,114
RES_6191,143
RES_6192,478
RES_6193,1714
RES_6194,275
RES_6195,539
RES_6196,2254
RES_6197,574
RES_6198,13
RES_6199,131
RES_6200,75
RES_6201,256
RES_6202,613
RES_6203,490
RES_6204,248
RES_6205,328
RES_6206,597
RES_6207,2273
RES_6208,699
RES_6209,1304
RES_6210,896
RES_6211,836
RES_6212,1093
RES_6213,538
RES_6214,467
RES_6215,15
RES_6216,69
RES_6217,24
RES_6218,1242
RES_6219,1146
RES_6220,173
RES_6221,57
RES_6222,338
RES_6223,486
RES_6224,41
RES_6225,793
RES_6226,189
RES_6227,154
RES_6228,1552
RES_6229,1362
RES_6230,604
RES_6231,362
RES_6232,212
RES_6233,1441
RES_6234,503
RES_6235,530
RES_6236,1002
RES_6237,1271
RES_6238,67
RES_6239,147
RES_6240,885
RES_6241,1354
RES_6242,1186
RES_6243,200
RES_6244,545
RES_6245,114
RES_6246,170
RES_6247,1009
RES_6248,163
RES_6249,514
RES_6250,143
RES_6251,1018
RES_6252,1642
RES_6253,445
RES_6254,594
RES_6255,30
RES_6256,397
RES_6257,1083
RES_6258,139
RES_6259,308
RES_6260,784
RES_6261,297
RES_6262,379
RES_6263,53
RES_6264,1476
RES_6265,630
RES_6266,40
RES_6267,913
RES_6268,1222
RES_6269,34
RES_6270,154
RES_6271,469
RES_6272,2166
RES_6273,301
RES_6274,1797
RES_6275,52
RES_6276,258
RES_6277,333
RES_6278,728
RES_6279,2090
RES_6280,242
RES_6281,79
RES_6282,377
RES_6283,732
RES_6284,750
RES_6285,442
RES_6286,1042
RES_6287,224
RES_6288,425
RES_6289,359
RES_6290,45
RES_6291,1207
RES_6292,1190
RES_6293,111
RES_6294,320
RES_6295,327
RES_6296,4209
RES_6297,576
RES_6298,342
RES_6299,594
RES_6300,336
RES_6301,1137
RES_6302,40
RES_6303,973
RES_6304,59
RES_6305,183
RES_6306,244
RES_6307,344
RES_6308,241
RES_6309,518
RES_6310,179
RES_6311,981
RES_6312,625
RES_6313,338
RES_6314,1327
RES_6315,710
RES_6316,421
RES_6317,759
RES_6318,310
RES_6319,484
RES_6320,454
RES_6321,834
RES_6322,216
RES_6323,376
RES_6324,4
RES_6325,113
RES_6326,2
RES_6327,30
RES_6328,17
RES_6329,30
RES_6330,42
RES_6331,8
RES_6332,2
RES_6333,24
RES_6334,15
RES_6335,230
RES_6336,875
RES_6337,46
RES_6338,81
RES_6339,127
RES_6340,25
RES_6341,195
RES_6342,192
RES_6343,229
RES_6344,368
RES_6345,104
RES_6346,679
RES_6347,965
RES_6348,413
RES_6349,45
RES_6350,337
RES_6351,630
RES_6352,1211
RES_6353,45
RES_6354,208
RES_6355,279
RES_6356,236
RES_6357,159
RES_6358,196
RES_6359,207
RES_6360,380
RES_6361,300
RES_6362,894
RES_6363,81
RES_6364,706
RES_6365,624
RES_6366,198
RES_6367,32
RES_6368,83
RES_6369,413
RES_6370,309
RES_6371,913
RES_6372,2124
RES_6373,316
RES_6374,324
RES_6375,431
RES_6376,206
RES_6377,1071
RES_6378,153
RES_6379,389
RES_6380,322
RES_6381,349
RES_6382,1911
RES_6383,1088
RES_6384,107
RES_6385,181
RES_6386,52
RES_6387,590
RES_6388,623
RES_6389,814
RES_6390,3195
RES_6391,676
RES_6392,259
RES_6393,889
RES_6394,2032
RES_6395,1808
RES_6396,2168
RES_6397,2125
RES_6398,1703
RES_6399,2566
RES_6400,2698
RES_6401,565
RES_6402,711
RES_6403,2596
RES_6404,3559
RES_6405,973
RES_6406,618
RES_6407,374
RES_6408,337
RES_6409,1024
RES_6410,141
RES_6411,344
RES_6412,265
RES_6413,274
RES_6414,162
RES_6415,307
RES_6416,13
RES_6417,310
RES_6418,853
RES_6419,388
RES_6420,140
RES_6421,148
RES_6422,381
RES_6423,181
RES_6424,217
RES_6425,200
RES_6426,375
RES_6427,159
RES_6428,148
RES_6429,209
RES_6430,46
RES_6431,302
RES_6432,163
RES_6433,448
RES_6434,124
RES_6435,495
RES_6436,1508
RES_6437,1348
RES_6438,84
RES_6439,2029
RES_6440,1254
RES_6441,160
RES_6442,964
RES_6443,1076
RES_6444,459
RES_6445,441
RES_6446,969
RES_6447,2648
RES_6448,393
RES_6449,810
RES_6450,3686
RES_6451,2577
RES_6452,2782
RES_6453,1726
RES_6454,3488
RES_6455,1479
RES_6456,182
RES_6457,458
RES_6458,1043
RES_6459,223
RES_6460,2123
RES_6461,382
RES_6462,405
RES_6463,2744
RES_6464,1016
RES_6465,269
RES_6466,758
RES_6467,223
RES_6468,2419
RES_6469,3627
RES_6470,793
RES_6471,396
RES_6472,94
RES_6473,26
RES_6474,1165
RES_6475,903
RES_6476,98
RES_6477,3029
RES_6478,1499
RES_6479,70
RES_6480,1842
RES_6481,537
RES_6482,176
RES_6483,296
RES_6484,78
RES_6485,199
RES_6486,206
RES_6487,509
RES_6488,1130
RES_6489,687
RES_6490,1939
RES_6491,1238
RES_6492,1432
RES_6493,817
RES_6494,1156
RES_6495,428
RES_6496,809
RES_6497,70
RES_6498,996
RES_6499,337
RES_6500,160
RES_6501,96
RES_6502,367
RES_6503,1009
RES_6504,1331
RES_6505,673
RES_6506,217
RES_6507,1386
RES_6508,1301
RES_6509,2052
RES_6510,1936
RES_6511,453
RES_6512,216
RES_6513,365
RES_6514,434
RES_6515,1025
RES_6516,104
RES_6517,327
RES_6518,355
RES_6519,846
RES_6520,152
RES_6521,2347
RES_6522,2861
RES_6523,310
RES_6524,825
RES_6525,443
RES_6526,264
RES_6527,657
RES_6528,837
RES_6529,1229
RES_6530,301
RES_6531,1224
RES_6532,2342
RES_6533,738
RES_6534,2093
RES_6535,4526
RES_6536,1719
RES_6537,405
RES_6538,707
RES_6539,166
RES_6540,881
RES_6541,2558
RES_6542,475
RES_6543,313
RES_6544,161
RES_6545,2394
RES_6546,688
RES_6547,1416
RES_6548,1577
RES_6549,790
RES_6550,1704
RES_6551,1386
RES_6552,2951
RES_6553,1394
RES_6554,687
RES_6555,217
RES_6556,111
RES_6557,180
RES_6558,611
RES_6559,188
RES_6560,498
RES_6561,19
RES_6562,16
RES_6563,302
RES_6564,34
RES_6565,39
RES_6566,45
RES_6567,33
RES_6568,19
RES_6569,65
RES_6570,47
RES_6571,892
RES_6572,23
RES_6573,54
RES_6574,153
RES_6575,287
RES_6576,319
RES_6577,33
RES_6578,8
RES_6579,388
RES_6580,490
RES_6581,57
RES_6582,624
RES_6583,257
RES_6584,472
RES_6585,99
RES_6586,351
RES_6587,157
RES_6588,933
RES_6589,367
RES_6590,5
RES_6591,228
RES_6592,33
RES_6593,13
RES_6594,569
RES_6595,1198
RES_6596,982
RES_6597,79
RES_6598,144
RES_6599,458
RES_6600,1211
RES_6601,992
RES_6602,140
RES_6603,21
RES_6604,22
RES_6605,212
RES_6606,678
RES_6607,569
RES_6608,439
RES_6609,17
RES_6610,24
RES_6611,16
RES_6612,337
RES_6613,19
RES_6614,28
RES_6615,212
RES_6616,16
RES_6617,22
RES_6618,431
RES_6619,0
RES_6620,82
RES_6621,285
RES_6622,133
RES_6623,299
RES_6624,188
RES_6625,18
RES_6626,270
RES_6627,678
RES_6628,33
RES_6629,36
RES_6630,167
RES_6631,277
RES_6632,756
RES_6633,1086
RES_6634,1038
RES_6635,222
RES_6636,2
RES_6637,47
RES_6638,60
RES_6639,122
RES_6640,14
RES_6641,318
RES_6642,221
RES_6643,715
RES_6644,788
RES_6645,1172
RES_6646,636
RES_6647,98
RES_6648,65
RES_6649,338
RES_6650,522
RES_6651,428
RES_6652,239
RES_6653,226
RES_6654,454
RES_6655,170
RES_6656,65
