id,municipality_code,municipality,bairro,residents,resident_workers,jobs,lon,lat
RES_6553,3305109,São João de Meriti,Municipal total,3685,1394,0,-43.360709,-22.8022479993253
RES_6554,3305109,São João de Meriti,Municipal total,1815,687,0,-43.360084,-22.7997859993253
RES_6555,3305109,São João de Meriti,Municipal total,535,217,0,-43.354992,-22.8017829993253
RES_6556,3305554,Seropédica,Municipal total,317,111,0,-43.776578,-22.8046459993252
RES_6557,3305554,Seropédica,Municipal total,521,180,0,-43.776956,-22.8033079993252
RES_6558,3305554,Seropédica,Municipal total,1671,611,0,-43.774668,-22.8075859993251
RES_6559,3305554,Seropédica,Municipal total,554,188,0,-43.761634,-22.8097279993251
RES_6560,3305554,Seropédica,Municipal total,1452,498,0,-43.757513,-22.8081279993251
RES_6561,3305554,Seropédica,Municipal total,51,19,0,-43.74619,-22.8031479993252
RES_6562,3305554,Seropédica,Municipal total,41,16,0,-43.749426,-22.768845999326
RES_6563,3305554,Seropédica,Municipal total,821,302,0,-43.752896,-22.8048799993252
RES_6564,3305554,Seropédica,Municipal total,91,34,0,-43.749535449999996,-22.73572085
RES_6565,3305554,Seropédica,Municipal total,112,39,0,-43.750208900000004,-22.6999984
RES_6566,3305554,Seropédica,Municipal total,130,45,0,-43.740806,-22.7450179993266
RES_6567,3305554,Seropédica,Municipal total,84,33,0,-43.735539,-22.8204169993248
RES_6568,3305554,Seropédica,Municipal total,51,19,0,-43.737757,-22.7866319993256
RES_6569,3305554,Seropédica,Municipal total,163,65,0,-43.733734,-22.7338969993268
RES_6570,3305554,Seropédica,Municipal total,130,47,0,-43.736087600000005,-22.72529745
RES_6571,3305554,Seropédica,Municipal total,2363,892,0,-43.734703,-22.7219259993271
RES_6572,3305554,Seropédica,Municipal total,71,23,0,-43.733197000000004,-22.710369500000002
RES_6573,3305554,Seropédica,Municipal total,150,54,0,-43.729292,-22.7371919993268
RES_6574,3305554,Seropédica,Municipal total,408,153,0,-43.727748,-22.7211999993271
RES_6575,3305554,Seropédica,Municipal total,777,287,0,-43.723736,-22.7089749993274
RES_6576,3305554,Seropédica,Municipal total,858,319,0,-43.714749,-22.8367499993245
RES_6577,3305554,Seropédica,Municipal total,88,33,0,-43.725282,-22.812746999325
RES_6578,3305554,Seropédica,Municipal total,23,8,0,-43.715159,-22.771373999326
RES_6579,3305554,Seropédica,Municipal total,1008,388,0,-43.718611,-22.7545809993264
RES_6580,3305554,Seropédica,Municipal total,1284,490,0,-43.717938,-22.7508759993264
RES_6581,3305554,Seropédica,Municipal total,149,57,0,-43.717784,-22.7295049993269
RES_6582,3305554,Seropédica,Municipal total,1696,624,0,-43.721208,-22.7211479993271
RES_6583,3305554,Seropédica,Municipal total,732,257,0,-43.719374,-22.7138269993273
RES_6584,3305554,Seropédica,Municipal total,1256,472,0,-43.718097,-22.7081659993274
RES_6585,3305554,Seropédica,Municipal total,241,99,0,-43.711652,-22.8416019993244
RES_6586,3305554,Seropédica,Municipal total,904,351,0,-43.711693,-22.8358979993245
RES_6587,3305554,Seropédica,Municipal total,442,157,0,-43.710247,-22.7560809993263
RES_6588,3305554,Seropédica,Municipal total,2561,933,0,-43.710338,-22.7495599993265
RES_6589,3305554,Seropédica,Municipal total,979,367,0,-43.708404,-22.7449909993266
RES_6590,3305554,Seropédica,Municipal total,12,5,0,-43.71075625,-22.7235704
RES_6591,3305554,Seropédica,Municipal total,653,228,0,-43.714149,-22.7077689993274
RES_6592,3305554,Seropédica,Municipal total,99,33,0,-43.694575,-22.8473269993242
RES_6593,3305554,Seropédica,Municipal total,37,13,0,-43.696828,-22.8246269993247
RES_6594,3305554,Seropédica,Municipal total,1475,569,0,-43.704019,-22.7488649993265
RES_6595,3305554,Seropédica,Municipal total,3265,1198,0,-43.702345,-22.7430109993266
RES_6596,3305554,Seropédica,Municipal total,2683,982,0,-43.702343,-22.7364929993268
RES_6597,3305554,Seropédica,Municipal total,226,79,0,-43.70087435,-22.679823650000003
RES_6598,3305554,Seropédica,Municipal total,409,144,0,-43.693462,-22.8182019993249
RES_6599,3305554,Seropédica,Municipal total,1155,458,0,-43.695065,-22.7481119993265
RES_6600,3305554,Seropédica,Municipal total,3218,1211,0,-43.695326,-22.7433569993266
RES_6601,3305554,Seropédica,Municipal total,2739,992,0,-43.695421,-22.7357309993268
RES_6602,3305554,Seropédica,Municipal total,388,140,0,-43.693046,-22.7320419993269
RES_6603,3305554,Seropédica,Municipal total,58,21,0,-43.685925807885624,-22.819899999999997
RES_6604,3305554,Seropédica,Municipal total,64,22,0,-43.707435,-22.8007179993253
RES_6605,3305554,Seropédica,Municipal total,589,212,0,-43.689324549999995,-22.767092249999997
RES_6606,3305554,Seropédica,Municipal total,1767,678,0,-43.689399,-22.7491809993265
RES_6607,3305554,Seropédica,Municipal total,1555,569,0,-43.689657,-22.7425479993266
RES_6608,3305554,Seropédica,Municipal total,1187,439,0,-43.689286,-22.7380729993267
RES_6609,3305554,Seropédica,Municipal total,47,17,0,-43.68373224344528,-22.716186899999997
RES_6610,3305554,Seropédica,Municipal total,67,24,0,-43.678656,-22.7008359993276
RES_6611,3305554,Seropédica,Municipal total,45,16,0,-43.684889,-22.684247999328
RES_6612,3305554,Seropédica,Municipal total,933,337,0,-43.675367,-22.8598699993239
RES_6613,3305554,Seropédica,Municipal total,52,19,0,-43.682349,-22.8396449993244
RES_6614,3305554,Seropédica,Municipal total,75,28,0,-43.67331,-22.7787089993258
RES_6615,3305554,Seropédica,Municipal total,615,212,0,-43.675354,-22.7625819993262
RES_6616,3305554,Seropédica,Municipal total,45,16,0,-43.673352,-22.7557419993263
RES_6617,3305554,Seropédica,Municipal total,60,22,0,-43.679033604568815,-22.74164745
RES_6618,3305554,Seropédica,Municipal total,1161,431,0,-43.673331,-22.857043999324
RES_6619,3305554,Seropédica,Municipal total,1,0,0,-43.6767,-22.7334169993268
RES_6620,3305554,Seropédica,Municipal total,260,82,0,-43.664464,-22.769994999326
RES_6621,3305554,Seropédica,Municipal total,708,285,0,-43.660722,-22.727158999327
RES_6622,3305554,Seropédica,Municipal total,378,133,0,-43.653473,-22.8220189993248
RES_6623,3305554,Seropédica,Municipal total,863,299,0,-43.652461,-22.7986979993253
RES_6624,3305554,Seropédica,Municipal total,566,188,0,-43.652656,-22.7946429993254
RES_6625,3305554,Seropédica,Municipal total,50,18,0,-43.650222,-22.7874629993256
RES_6626,3305554,Seropédica,Municipal total,768,270,0,-43.657168,-22.770950999326
RES_6627,3305554,Seropédica,Municipal total,1850,678,0,-43.656163,-22.7299469993269
RES_6628,3305554,Seropédica,Municipal total,96,33,0,-43.653451455842415,-22.710537199999997
RES_6629,3305554,Seropédica,Municipal total,98,36,0,-43.65472,-22.6693549993283
RES_6630,3305554,Seropédica,Municipal total,433,167,0,-43.64828087423972,-22.828914399999995
RES_6631,3305554,Seropédica,Municipal total,758,277,0,-43.647872,-22.8209869993248
RES_6632,3305554,Seropédica,Municipal total,2035,756,0,-43.648991,-22.814580999325
RES_6633,3305554,Seropédica,Municipal total,2975,1086,0,-43.647301,-22.8070959993251
RES_6634,3305554,Seropédica,Municipal total,2800,1038,0,-43.648596,-22.8000159993253
RES_6635,3305554,Seropédica,Municipal total,619,222,0,-43.651738,-22.7928349993255
RES_6636,3305554,Seropédica,Municipal total,8,2,0,-43.644948,-22.7511949993264
RES_6637,3305554,Seropédica,Municipal total,137,47,0,-43.650919,-22.7411159993267
RES_6638,3305554,Seropédica,Municipal total,177,60,0,-43.6502776,-22.733955700000003
RES_6639,3305554,Seropédica,Municipal total,309,122,0,-43.6518739,-22.728282200000002
RES_6640,3305554,Seropédica,Municipal total,50,14,0,-43.652162260395684,-22.699510349999997
RES_6641,3305554,Seropédica,Municipal total,953,318,0,-43.638788,-22.8257879993247
RES_6642,3305554,Seropédica,Municipal total,608,221,0,-43.636541,-22.8216899993248
RES_6643,3305554,Seropédica,Municipal total,1928,715,0,-43.639479,-22.813117999325
RES_6644,3305554,Seropédica,Municipal total,2182,788,0,-43.640191,-22.8068509993251
RES_6645,3305554,Seropédica,Municipal total,3124,1172,0,-43.639977,-22.7987539993253
RES_6646,3305554,Seropédica,Municipal total,1742,636,0,-43.641255,-22.7924429993255
RES_6647,3305554,Seropédica,Municipal total,270,98,0,-43.642763,-22.7665769993261
RES_6648,3305554,Seropédica,Municipal total,190,65,0,-43.642966,-22.6631049993285
RES_6649,3305554,Seropédica,Municipal total,929,338,0,-43.632553,-22.8269359993247
RES_6650,3305554,Seropédica,Municipal total,1483,522,0,-43.632078,-22.8200399993248
RES_6651,3305554,Seropédica,Municipal total,1174,428,0,-43.632701,-22.813773999325
RES_6652,3305554,Seropédica,Municipal total,677,239,0,-43.635512,-22.8096849993251
RES_6653,3305554,Seropédica,Municipal total,645,226,0,-43.634263,-22.8010989993253
RES_6654,3305554,Seropédica,Municipal total,1224,454,0,-43.633936,-22.8050589993252
RES_6655,3305554,Seropédica,Municipal total,481,170,0,-43.636213,-22.812981999325
RES_6656,3305554,Seropédica,Municipal total,189,65,0,-43.639732,-22.8163749993249
WRK_0000,3300456,Belford Roxo,Municipal total,0,0,98,-43.427905,-22.7366139993268
WRK_0001,3300456,Belford Roxo,Municipal total,0,0,499,-43.43033,-22.726987999327
WRK_0002,3300456,Belford Roxo,Municipal total,0,0,273,-43.428389,-22.7122459993273
WRK_0003,3300456,Belford Roxo,Municipal total,0,0,1125,-43.429448,-22.7056679993275
WRK_0004,3300456,Belford Roxo,Municipal total,0,0,412,-43.412963,-22.7631909993262
WRK_0005,3300456,Belford Roxo,Municipal total,0,0,1352,-43.4154,-22.7529129993264
WRK_0006,3300456,Belford Roxo,Municipal total,0,0,5901,-43.418182,-22.7414169993267
WRK_0007,3300456,Belford Roxo,Municipal total,0,0,1630,-43.421745,-22.728816999327
WRK_0008,3300456,Belford Roxo,Municipal total,0,0,1564,-43.420765,-22.7135529993273
WRK_0009,3300456,Belford Roxo,Municipal total,0,0,1023,-43.420903,-22.7049419993275
WRK_0010,3300456,Belford Roxo,Municipal total,0,0,9,-43.399332,-22.7751129993259
WRK_0011,3300456,Belford Roxo,Municipal total,0,0,17226,-43.400808,-22.7666629993261
WRK_0012,3300456,Belford Roxo,Municipal total,0,0,8074,-43.405784,-22.7557519993263
WRK_0013,3300456,Belford Roxo,Municipal total,0,0,5344,-43.405488,-22.7420249993266
WRK_0014,3300456,Belford Roxo,Municipal total,0,0,3548,-43.403818,-22.725582999327
WRK_0015,3300456,Belford Roxo,Municipal total,0,0,935,-43.404904,-22.7165499993272
WRK_0016,3300456,Belford Roxo,Municipal total,0,0,97,-43.407808,-22.7021259993276
WRK_0017,3300456,Belford Roxo,Municipal total,0,0,2760,-43.395485,-22.769590999326
WRK_0018,3300456,Belford Roxo,Municipal total,0,0,2307,-43.392967,-22.7541819993264
WRK_0019,3300456,Belford Roxo,Municipal total,0,0,7597,-43.39008,-22.7394979993267
WRK_0020,3300456,Belford Roxo,Municipal total,0,0,3426,-43.390599,-22.7301729993269
WRK_0021,3300456,Belford Roxo,Municipal total,0,0,939,-43.38881,-22.7150939993273
WRK_0022,3300456,Belford Roxo,Municipal total,0,0,45,-43.370862,-22.7617369993262
WRK_0023,3300456,Belford Roxo,Municipal total,0,0,2316,-43.374249,-22.7558619993263
WRK_0024,3300456,Belford Roxo,Municipal total,0,0,1627,-43.377694,-22.7402379993267
WRK_0025,3300456,Belford Roxo,Municipal total,0,0,5036,-43.378225,-22.728471999327
WRK_0026,3300456,Belford Roxo,Municipal total,0,0,1000,-43.377991,-22.7168719993272
WRK_0027,3300456,Belford Roxo,Municipal total,0,0,5,-43.375358,-22.7006679993276
WRK_0028,3300456,Belford Roxo,Municipal total,0,0,2,-43.377851,-22.6910489993278
WRK_0029,3300456,Belford Roxo,Municipal total,0,0,81,-43.364758,-22.7613629993262
WRK_0030,3300456,Belford Roxo,Municipal total,0,0,3009,-43.361405,-22.7555849993263
WRK_0031,3300456,Belford Roxo,Municipal total,0,0,1373,-43.360729,-22.7385589993267
WRK_0032,3300456,Belford Roxo,Municipal total,0,0,2394,-43.361354,-22.727920999327
WRK_0033,3300456,Belford Roxo,Municipal total,0,0,532,-43.361506,-22.7175369993272
WRK_0034,3300456,Belford Roxo,Municipal total,0,0,6,-43.369063,-22.7018419993276
WRK_0035,3300456,Belford Roxo,Municipal total,0,0,6,-43.36738,-22.6868689993279
WRK_0036,3300456,Belford Roxo,Municipal total,0,0,1303,-43.348286,-22.7520969993264
WRK_0037,3300456,Belford Roxo,Municipal total,0,0,3669,-43.344266,-22.7377189993267
WRK_0038,3300456,Belford Roxo,Municipal total,0,0,2201,-43.34753,-22.726646999327
WRK_0039,3300456,Belford Roxo,Municipal total,0,0,1659,-43.347116,-22.7129719993273
WRK_0040,3300456,Belford Roxo,Municipal total,0,0,511,-43.342025,-22.7032739993275
WRK_0041,3300456,Belford Roxo,Municipal total,0,0,193,-43.334529,-22.7534239993264
WRK_0042,3300456,Belford Roxo,Municipal total,0,0,1558,-43.334617,-22.7397869993267
WRK_0043,3300456,Belford Roxo,Municipal total,0,0,2071,-43.334921,-22.726017999327
WRK_0044,3300456,Belford Roxo,Municipal total,0,0,4358,-43.331165,-22.7123719993273
WRK_0045,3300456,Belford Roxo,Municipal total,0,0,1057,-43.336084,-22.7043859993275
WRK_0046,3300456,Belford Roxo,Municipal total,0,0,948,-43.323969,-22.7147949993273
WRK_0047,3300803,Cachoeiras de Macacu,Municipal total,0,0,71,-42.909266,-22.6130399993296
WRK_0048,3300803,Cachoeiras de Macacu,Municipal total,0,0,20,-42.905934,-22.6008109993299
WRK_0049,3300803,Cachoeiras de Macacu,Municipal total,0,0,216,-42.892708,-22.6117859993296
WRK_0050,3300803,Cachoeiras de Macacu,Municipal total,0,0,68,-42.897251,-22.5989919993299
WRK_0051,3300803,Cachoeiras de Macacu,Municipal total,0,0,4,-42.887457,-22.6215139993294
WRK_0052,3300803,Cachoeiras de Macacu,Municipal total,0,0,64,-42.881883,-22.6125849993296
WRK_0053,3300803,Cachoeiras de Macacu,Municipal total,0,0,49,-42.882168,-22.59775499933
WRK_0054,3300803,Cachoeiras de Macacu,Municipal total,0,0,119,-42.87881,-22.5860619993302
WRK_0055,3300803,Cachoeiras de Macacu,Municipal total,0,0,5,-42.877916,-22.5789779993304
WRK_0056,3300803,Cachoeiras de Macacu,Municipal total,0,0,7,-42.864094,-22.6135749993296
WRK_0057,3300803,Cachoeiras de Macacu,Municipal total,0,0,18,-42.866175,-22.6054239993298
WRK_0058,3300803,Cachoeiras de Macacu,Municipal total,0,0,97,-42.869664,-22.5817979993303
WRK_0059,3300803,Cachoeiras de Macacu,Municipal total,0,0,61,-42.863415,-22.5746319993305
WRK_0060,3300803,Cachoeiras de Macacu,Municipal total,0,0,18,-42.856713,-22.6039899993298
WRK_0061,3300803,Cachoeiras de Macacu,Municipal total,0,0,21,-42.852615,-22.5850399993303
WRK_0062,3300803,Cachoeiras de Macacu,Municipal total,0,0,61,-42.855262,-22.5718949993306
WRK_0063,3300803,Cachoeiras de Macacu,Municipal total,0,0,11,-42.830856,-22.6335749993291
WRK_0064,3300803,Cachoeiras de Macacu,Municipal total,0,0,52,-42.836929,-22.6276989993293
WRK_0065,3300803,Cachoeiras de Macacu,Municipal total,0,0,35,-42.837755,-22.6147539993296
WRK_0066,3300803,Cachoeiras de Macacu,Municipal total,0,0,49,-42.841537,-22.6033469993299
WRK_0067,3300803,Cachoeiras de Macacu,Municipal total,0,0,43,-42.840168,-22.5873209993302
WRK_0068,3300803,Cachoeiras de Macacu,Municipal total,0,0,15,-42.838602,-22.5787539993304
WRK_0069,3300803,Cachoeiras de Macacu,Municipal total,0,0,11,-42.827912,-22.638149999329
WRK_0070,3300803,Cachoeiras de Macacu,Municipal total,0,0,17,-42.826229,-22.6251459993293
WRK_0071,3300803,Cachoeiras de Macacu,Municipal total,0,0,9,-42.820984,-22.6188459993295
WRK_0072,3300803,Cachoeiras de Macacu,Municipal total,0,0,31,-42.824935,-22.6010099993299
WRK_0073,3300803,Cachoeiras de Macacu,Municipal total,0,0,138,-42.822246,-22.5825959993303
WRK_0074,3300803,Cachoeiras de Macacu,Municipal total,0,0,3,-42.820403,-22.5765749993305
WRK_0075,3301702,Duque de Caxias,Municipal total,0,0,21,-43.414633,-22.5998969993299
WRK_0076,3301702,Duque de Caxias,Municipal total,0,0,50,-43.41573,-22.5946319993301
WRK_0077,3301702,Duque de Caxias,Municipal total,0,0,261,-43.4094,-22.6063239993298
WRK_0078,3301702,Duque de Caxias,Municipal total,0,0,15,-43.406718,-22.5887659993302
WRK_0079,3301702,Duque de Caxias,Municipal total,0,0,61,-43.393429,-22.6565619993286
WRK_0080,3301702,Duque de Caxias,Municipal total,0,0,91,-43.391208,-22.6492879993288
WRK_0081,3301702,Duque de Caxias,Municipal total,0,0,2,-43.387247,-22.6157619993296
WRK_0082,3301702,Duque de Caxias,Municipal total,0,0,5,-43.397269,-22.6014769993299
WRK_0083,3301702,Duque de Caxias,Municipal total,0,0,14,-43.388971,-22.5935709993301
WRK_0084,3301702,Duque de Caxias,Municipal total,0,0,19,-43.382737,-22.6544519993287
WRK_0085,3301702,Duque de Caxias,Municipal total,0,0,8,-43.38349,-22.6421959993289
WRK_0086,3301702,Duque de Caxias,Municipal total,0,0,11,-43.376206,-22.6341689993291
WRK_0087,3301702,Duque de Caxias,Municipal total,0,0,23,-43.377524,-22.6143429993296
WRK_0088,3301702,Duque de Caxias,Municipal total,0,0,32,-43.379645,-22.6076019993297
WRK_0089,3301702,Duque de Caxias,Municipal total,0,0,25,-43.37908,-22.5856159993303
WRK_0090,3301702,Duque de Caxias,Municipal total,0,0,9,-43.376274,-22.5842119993303
WRK_0091,3301702,Duque de Caxias,Municipal total,0,0,99,-43.35573,-22.682142999328
WRK_0092,3301702,Duque de Caxias,Municipal total,0,0,751,-43.35834,-22.6751189993282
WRK_0093,3301702,Duque de Caxias,Municipal total,0,0,21,-43.357137,-22.6439419993289
WRK_0094,3301702,Duque de Caxias,Municipal total,0,0,17,-43.36351,-22.6268409993293
WRK_0095,3301702,Duque de Caxias,Municipal total,0,0,45,-43.361316,-22.6158819993296
WRK_0096,3301702,Duque de Caxias,Municipal total,0,0,97,-43.363997,-22.6031169993298
WRK_0097,3301702,Duque de Caxias,Municipal total,0,0,17,-43.363712,-22.5915789993301
WRK_0098,3301702,Duque de Caxias,Municipal total,0,0,47,-43.361953,-22.5751569993305
WRK_0099,3301702,Duque de Caxias,Municipal total,0,0,2,-43.343813,-22.6964809993277
WRK_0100,3301702,Duque de Caxias,Municipal total,0,0,536,-43.351924,-22.6866149993279
WRK_0101,3301702,Duque de Caxias,Municipal total,0,0,18,-43.354058,-22.6746579993282
WRK_0102,3301702,Duque de Caxias,Municipal total,0,0,19,-43.344483,-22.6542099993287
WRK_0103,3301702,Duque de Caxias,Municipal total,0,0,12,-43.34757,-22.6518879993287
WRK_0104,3301702,Duque de Caxias,Municipal total,0,0,58,-43.348057,-22.6318859993292
WRK_0105,3301702,Duque de Caxias,Municipal total,0,0,14,-43.353855,-22.6225529993294
WRK_0106,3301702,Duque de Caxias,Municipal total,0,0,50,-43.349147,-22.6043949993298
WRK_0107,3301702,Duque de Caxias,Municipal total,0,0,14,-43.347058,-22.59684599933
WRK_0108,3301702,Duque de Caxias,Municipal total,0,0,51,-43.350424,-22.5823289993303
WRK_0109,3301702,Duque de Caxias,Municipal total,0,0,5,-43.352735,-22.5710279993306
WRK_0110,3301702,Duque de Caxias,Municipal total,0,0,26,-43.329879,-22.8019559993252
WRK_0111,3301702,Duque de Caxias,Municipal total,0,0,3268,-43.3271,-22.7945729993254
WRK_0112,3301702,Duque de Caxias,Municipal total,0,0,1809,-43.32667,-22.7810399993258
WRK_0113,3301702,Duque de Caxias,Municipal total,0,0,982,-43.326775,-22.7655849993261
WRK_0114,3301702,Duque de Caxias,Municipal total,0,0,539,-43.326105,-22.7499799993265
WRK_0115,3301702,Duque de Caxias,Municipal total,0,0,410,-43.3261,-22.7403679993267
WRK_0116,3301702,Duque de Caxias,Municipal total,0,0,328,-43.326442,-22.7287229993269
WRK_0117,3301702,Duque de Caxias,Municipal total,0,0,19,-43.327608,-22.6724609993282
WRK_0118,3301702,Duque de Caxias,Municipal total,0,0,8,-43.335342,-22.6577819993286
WRK_0119,3301702,Duque de Caxias,Municipal total,0,0,309,-43.33255,-22.6450159993289
WRK_0120,3301702,Duque de Caxias,Municipal total,0,0,1,-43.333443,-22.6278919993293
WRK_0121,3301702,Duque de Caxias,Municipal total,0,0,37,-43.335639,-22.6183989993295
WRK_0122,3301702,Duque de Caxias,Municipal total,0,0,217,-43.330464,-22.6039949993298
WRK_0123,3301702,Duque de Caxias,Municipal total,0,0,21,-43.330707,-22.5729879993306
WRK_0124,3301702,Duque de Caxias,Municipal total,0,0,9959,-43.314165,-22.7918889993255
WRK_0125,3301702,Duque de Caxias,Municipal total,0,0,10831,-43.315309,-22.7832549993257
WRK_0126,3301702,Duque de Caxias,Municipal total,0,0,3323,-43.317661,-22.7660889993261
WRK_0127,3301702,Duque de Caxias,Municipal total,0,0,2565,-43.316037,-22.7537469993264
WRK_0128,3301702,Duque de Caxias,Municipal total,0,0,3797,-43.317374,-22.7409209993267
WRK_0129,3301702,Duque de Caxias,Municipal total,0,0,4610,-43.317407,-22.726156999327
WRK_0130,3301702,Duque de Caxias,Municipal total,0,0,2359,-43.31576,-22.7156719993272
WRK_0131,3301702,Duque de Caxias,Municipal total,0,0,72,-43.312076,-22.7060529993275
WRK_0132,3301702,Duque de Caxias,Municipal total,0,0,4,-43.319645,-22.6924219993278
WRK_0133,3301702,Duque de Caxias,Municipal total,0,0,57,-43.324893,-22.6765859993282
WRK_0134,3301702,Duque de Caxias,Municipal total,0,0,295,-43.314521,-22.6568489993286
WRK_0135,3301702,Duque de Caxias,Municipal total,0,0,24,-43.31804,-22.6499889993288
WRK_0136,3301702,Duque de Caxias,Municipal total,0,0,30,-43.316843,-22.6370329993291
WRK_0137,3301702,Duque de Caxias,Municipal total,0,0,35,-43.314313,-22.6143439993296
WRK_0138,3301702,Duque de Caxias,Municipal total,0,0,670,-43.321276,-22.6010809993299
WRK_0139,3301702,Duque de Caxias,Municipal total,0,0,503,-43.316102,-22.5943649993301
WRK_0140,3301702,Duque de Caxias,Municipal total,0,0,273,-43.31688,-22.5732889993306
WRK_0141,3301702,Duque de Caxias,Municipal total,0,0,36,-43.314356,-22.5705479993306
WRK_0142,3301702,Duque de Caxias,Municipal total,0,0,18514,-43.302475,-22.7921109993255
WRK_0143,3301702,Duque de Caxias,Municipal total,0,0,13862,-43.30409,-22.7823129993257
WRK_0144,3301702,Duque de Caxias,Municipal total,0,0,4067,-43.30124,-22.7678269993261
WRK_0145,3301702,Duque de Caxias,Municipal total,0,0,5594,-43.303277,-22.7542989993264
WRK_0146,3301702,Duque de Caxias,Municipal total,0,0,1078,-43.308554,-22.7415909993267
WRK_0147,3301702,Duque de Caxias,Municipal total,0,0,1446,-43.305126,-22.727394999327
WRK_0148,3301702,Duque de Caxias,Municipal total,0,0,2876,-43.30442,-22.7093829993274
WRK_0149,3301702,Duque de Caxias,Municipal total,0,0,1991,-43.302377,-22.7034489993275
WRK_0150,3301702,Duque de Caxias,Municipal total,0,0,2658,-43.299435,-22.683371999328
WRK_0151,3301702,Duque de Caxias,Municipal total,0,0,4510,-43.301843,-22.6703199993283
WRK_0152,3301702,Duque de Caxias,Municipal total,0,0,1466,-43.302212,-22.6606679993285
WRK_0153,3301702,Duque de Caxias,Municipal total,0,0,516,-43.301318,-22.6458759993289
WRK_0154,3301702,Duque de Caxias,Municipal total,0,0,276,-43.307015,-22.6328259993292
WRK_0155,3301702,Duque de Caxias,Municipal total,0,0,101,-43.308713,-22.6189019993295
WRK_0156,3301702,Duque de Caxias,Municipal total,0,0,1008,-43.303414,-22.6020279993299
WRK_0157,3301702,Duque de Caxias,Municipal total,0,0,3608,-43.305732,-22.5876009993302
WRK_0158,3301702,Duque de Caxias,Municipal total,0,0,2091,-43.305096,-22.5799079993304
WRK_0159,3301702,Duque de Caxias,Municipal total,0,0,8,-43.312356,-22.5707999993306
WRK_0160,3301702,Duque de Caxias,Municipal total,0,0,1297,-43.284,-22.8048749993252
WRK_0161,3301702,Duque de Caxias,Municipal total,0,0,13926,-43.287497,-22.7944569993254
WRK_0162,3301702,Duque de Caxias,Municipal total,0,0,7913,-43.288675,-22.7813449993257
WRK_0163,3301702,Duque de Caxias,Municipal total,0,0,7349,-43.287935,-22.7665019993261
WRK_0164,3301702,Duque de Caxias,Municipal total,0,0,8730,-43.287531,-22.7552659993263
WRK_0165,3301702,Duque de Caxias,Municipal total,0,0,2,-43.289066,-22.7218639993271
WRK_0166,3301702,Duque de Caxias,Municipal total,0,0,1748,-43.286796,-22.7088939993274
WRK_0167,3301702,Duque de Caxias,Municipal total,0,0,1991,-43.290459,-22.7004879993276
WRK_0168,3301702,Duque de Caxias,Municipal total,0,0,13427,-43.28845,-22.683082999328
WRK_0169,3301702,Duque de Caxias,Municipal total,0,0,9815,-43.288918,-22.6705379993283
WRK_0170,3301702,Duque de Caxias,Municipal total,0,0,3638,-43.286518,-22.6610759993285
WRK_0171,3301702,Duque de Caxias,Municipal total,0,0,5428,-43.286619,-22.6444509993289
WRK_0172,3301702,Duque de Caxias,Municipal total,0,0,492,-43.284105,-22.6321889993292
WRK_0173,3301702,Duque de Caxias,Municipal total,0,0,1191,-43.285739,-22.6190039993295
WRK_0174,3301702,Duque de Caxias,Municipal total,0,0,1774,-43.291874,-22.6031259993298
WRK_0175,3301702,Duque de Caxias,Municipal total,0,0,1620,-43.291711,-22.5929549993301
WRK_0176,3301702,Duque de Caxias,Municipal total,0,0,538,-43.288293,-22.5809569993304
WRK_0177,3301702,Duque de Caxias,Municipal total,0,0,12,-43.287111,-22.5700749993306
WRK_0178,3301702,Duque de Caxias,Municipal total,0,0,243,-43.279164,-22.8050119993252
WRK_0179,3301702,Duque de Caxias,Municipal total,0,0,30,-43.27914,-22.7954739993254
WRK_0180,3301702,Duque de Caxias,Municipal total,0,0,671,-43.276911,-22.7620979993262
WRK_0181,3301702,Duque de Caxias,Municipal total,0,0,3015,-43.275933,-22.7554569993263
WRK_0182,3301702,Duque de Caxias,Municipal total,0,0,2026,-43.274162,-22.7084509993274
WRK_0183,3301702,Duque de Caxias,Municipal total,0,0,4216,-43.275765,-22.7020829993276
WRK_0184,3301702,Duque de Caxias,Municipal total,0,0,4248,-43.276817,-22.682384999328
WRK_0185,3301702,Duque de Caxias,Municipal total,0,0,5606,-43.274579,-22.6714499993283
WRK_0186,3301702,Duque de Caxias,Municipal total,0,0,1962,-43.277134,-22.6601129993285
WRK_0187,3301702,Duque de Caxias,Municipal total,0,0,5432,-43.275694,-22.6431019993289
WRK_0188,3301702,Duque de Caxias,Municipal total,0,0,1229,-43.279567,-22.6331689993292
WRK_0189,3301702,Duque de Caxias,Municipal total,0,0,60,-43.282169,-22.6185029993295
WRK_0190,3301702,Duque de Caxias,Municipal total,0,0,2421,-43.280435,-22.6076359993298
WRK_0191,3301702,Duque de Caxias,Municipal total,0,0,65,-43.277324,-22.5886139993302
WRK_0192,3301702,Duque de Caxias,Municipal total,0,0,132,-43.275365,-22.5750979993305
WRK_0193,3301702,Duque de Caxias,Municipal total,0,0,157,-43.263042,-22.7097169993274
WRK_0194,3301702,Duque de Caxias,Municipal total,0,0,1737,-43.258902,-22.6958749993277
WRK_0195,3301702,Duque de Caxias,Municipal total,0,0,15774,-43.261538,-22.6872499993279
WRK_0196,3301702,Duque de Caxias,Municipal total,0,0,3739,-43.261596,-22.6711139993283
WRK_0197,3301702,Duque de Caxias,Municipal total,0,0,811,-43.260206,-22.6626739993285
