id,municipality_code,population,cnefe_matched,dwelling_units,geo_level,old_lon,old_lat,lon,lat
RES_2916,3304144,630,True,253,1.0,-43.59030025235273,-22.691855599999997,-43.590012,-22.6926229993278
RES_2917,3304144,5633,True,2355,1.0,-43.579166099999995,-22.725941050000003,-43.578842,-22.725272999327
RES_2918,3304144,3515,True,1416,1.0,-43.57744657523341,-22.720507599999998,-43.578003,-22.7191869993272
RES_2919,3304144,3551,True,1468,1.0,-43.5800937,-22.71174,-43.579178,-22.7130659993273
RES_2920,3304144,3608,True,1518,1.0,-43.578187396707,-22.706385149999996,-43.578161,-22.7053239993275
RES_2921,3304144,586,True,259,1.0,-43.57900013060264,-22.701378399999996,-43.578737,-22.7016009993276
RES_2922,3304144,3854,True,1619,1.0,-43.57031068458781,-22.726373499999994,-43.570671,-22.725318999327
RES_2923,3304144,4582,True,1933,1.0,-43.57047995,-22.719897449999998,-43.570759,-22.7190989993272
RES_2924,3304144,6074,True,2569,1.0,-43.571240356882385,-22.712188749999996,-43.570913,-22.7125879993273
RES_2925,3304144,1680,True,798,1.0,-43.5737743961712,-22.707352899999997,-43.57312,-22.7073099993275
RES_2926,3304144,2081,True,1022,1.0,-43.56561672183014,-22.7141565,-43.564977,-22.7143489993273
RES_2927,3304144,1119,True,457,1.0,-43.56899212106954,-22.72866615,-43.568418,-22.7284629993269
RES_2928,3304144,281,True,127,1.0,-43.58116085,-22.692595750000002,-43.581018,-22.6922359993278
RES_2929,3304144,2819,True,1164,1.0,-43.56868865175339,-22.70264855,-43.568633,-22.7040809993275
RES_2930,3304144,1972,True,663,1.0,-43.56838561770833,-22.70031,-43.569073,-22.6983289993277
RES_2931,3304144,800,True,319,1.0,-43.574655955063555,-22.691337299999997,-43.572684,-22.6914189993278
RES_2932,3304144,4016,True,1778,1.0,-43.56474355527682,-22.7042267,-43.563613,-22.7043189993275
RES_2933,3304144,2846,True,1211,1.0,-43.565169950000005,-22.69840355,-43.56394,-22.6996659993276
RES_2934,3304144,2681,True,1046,1.0,-43.56493479873497,-22.693575599999996,-43.563524,-22.6929279993278
RES_2935,3304144,1937,True,820,1.0,-43.5574256,-22.6993837,-43.557907,-22.6988769993276
RES_2936,3304144,489,True,202,1.0,-43.55817405,-22.6916398,-43.558165,-22.6915459993278
RES_2937,3304144,1287,True,481,1.0,-43.56214215,-22.6951457,-43.561529,-22.6949359993277
RES_2938,3304144,230,True,89,1.0,-43.62414491541787,-22.7467174,-43.625211,-22.7498509993265
RES_2939,3304144,233,True,99,1.0,-43.627871799999994,-22.744589599999998,-43.626866,-22.7457109993266
RES_2940,3304144,63,True,31,1.0,-43.60689945,-22.734313649999997,-43.606833,-22.7330289993268
RES_2941,3304409,9,True,5,1.0,-43.88727979584017,-22.807393399999995,-43.893603,-22.8024239993252
RES_2942,3304409,5,True,10,1.0,-43.88765145,-22.800735900000003,-43.892749,-22.8018599993253
RES_2943,3304409,53,True,35,1.0,-43.892924970535006,-22.7951208,-43.892611,-22.7949969993254
RES_2944,3304557,3884,True,2797,1.0,-43.192091114094325,-22.9110432,-43.192156,-22.9112409993227
RES_2945,3304557,1711,True,1270,1.0,-43.19345570310687,-22.906675899999996,-43.192537,-22.9063649993229
RES_2946,3304557,5266,True,3688,1.0,-43.18803841051137,-22.9153905,-43.188214,-22.9160169993226
RES_2947,3304557,9786,True,7011,1.0,-43.187920604072815,-22.912505750000005,-43.187711,-22.9120389993227
RES_2948,3304557,1357,True,1000,1.0,-43.1855899888582,-22.901655049999995,-43.185498,-22.901760999323
RES_2949,3304557,969,True,1142,1.0,-43.17782042111343,-22.91121305,-43.178451,-22.9103029993228
RES_2950,3304557,225,True,156,1.0,-43.180601568185004,-22.90423869999999,-43.180898,-22.9046109993229
RES_2951,3304557,183,True,101,1.0,-43.18062467188645,-22.89995975,-43.181357,-22.899837999323
RES_2952,3304557,305,True,281,1.0,-43.17301415160837,-22.91049015,-43.173086,-22.9114009993227
RES_2953,3304557,88,True,71,1.0,-43.17126603753184,-22.90693725,-43.171219,-22.9100849993228
RES_2954,3304557,1254,True,586,1.0,-43.19370316849101,-22.9019611,-43.192895,-22.901181999323
RES_2955,3304557,4243,True,2301,1.0,-43.19298074628628,-22.89683205,-43.193379,-22.8970949993231
RES_2956,3304557,1456,True,721,1.0,-43.18823750525442,-22.897977500000003,-43.189569,-22.898100999323
RES_2957,3304557,1636,True,756,1.0,-43.1969281562734,-22.900222750000005,-43.196928,-22.900847999323
RES_2958,3304557,2252,True,278,1.0,-43.19652695601079,-22.898977999999996,-43.195107,-22.899412999323
RES_2959,3304557,575,True,209,1.0,-43.19560305916606,-22.9027933,-43.195493,-22.9029799993229
RES_2960,3304557,590,True,300,1.0,-43.206976600000004,-22.906439350000003,-43.206644,-22.9043369993229
RES_2961,3304557,6580,True,3345,1.0,-43.20185551532941,-22.9027927,-43.202234,-22.9031759993229
RES_2962,3304557,1195,True,265,1.0,-43.201126315671644,-22.896724,-43.199901,-22.899960999323
RES_2963,3304557,800,True,405,1.0,-43.19757246094689,-22.903006750000003,-43.197384,-22.9033249993229
RES_2964,3304557,293,True,129,1.0,-43.20729245193618,-22.906756599999994,-43.207334,-22.9067989993228
RES_2965,3304557,273,True,128,1.0,-43.19858050362761,-22.902528349999997,-43.198485,-22.902580999323
RES_2966,3304557,205,True,90,1.0,-43.20279155524787,-22.905845749999997,-43.202798,-22.9058009993229
RES_2967,3304557,839,True,354,1.0,-43.23030472585799,-22.879290249999997,-43.230205,-22.8793529993235
RES_2968,3304557,815,False,0,,-43.23050324095961,-22.878495899999997,-43.23050324095961,-22.878495899999997
RES_2969,3304557,653,True,268,1.0,-43.22593997812488,-22.88390165,-43.22626,-22.8829189993234
RES_2970,3304557,1530,True,236,1.0,-43.22292935,-22.87691985,-43.222582,-22.8774729993235
RES_2971,3304557,363,True,200,1.0,-43.21586225,-22.886021199999995,-43.216209,-22.8782559993235
RES_2972,3304557,332,True,169,1.0,-43.21808408945067,-22.87969319999999,-43.218013,-22.8786919993235
RES_2973,3304557,569,False,0,,-43.21226015,-22.876212800000005,-43.21226015,-22.876212800000005
RES_2974,3304557,301,True,148,1.0,-43.22023735570537,-22.877639999999992,-43.22038,-22.8775229993235
RES_2975,3304557,753,True,310,1.0,-43.22338272342829,-22.879170450000004,-43.223102,-22.8790669993235
RES_2976,3304557,844,True,330,1.0,-43.22200105,-22.877898849999998,-43.222013,-22.8778609993235
RES_2977,3304557,895,False,0,,-43.221500789591985,-22.878684049999997,-43.221500789591985,-22.878684049999997
RES_2978,3304557,355,True,177,1.0,-43.23247505537798,-22.886363449999997,-43.232494,-22.8862549993233
RES_2979,3304557,740,True,338,1.0,-43.23105253127178,-22.885478199999994,-43.231124,-22.8854739993233
RES_2980,3304557,922,False,0,,-43.22887515,-22.884626750000002,-43.22887515,-22.884626750000002
RES_2981,3304557,350,False,0,,-43.229837915762715,-22.8810222,-43.229837915762715,-22.8810222
RES_2982,3304557,5745,True,1099,1.0,-43.22809550762082,-22.881089850000002,-43.228235,-22.8816049993234
RES_2983,3304557,1413,True,581,1.0,-43.22579718766879,-22.877372399999995,-43.225883,-22.8776039993235
RES_2984,3304557,1058,True,408,1.0,-43.216101699999996,-22.8763048,-43.216405,-22.8761159993235
RES_2985,3304557,1058,True,427,3.0,-43.22265235,-22.879790899999996,-43.22222,-22.8797279993235
RES_2986,3304557,938,True,385,1.0,-43.2311067784996,-22.8851456,-43.230385,-22.8846849993233
RES_2987,3304557,669,True,286,1.0,-43.22964548875,-22.88394535,-43.229774,-22.8839479993234
RES_2988,3304557,1985,True,910,1.0,-43.21259679537337,-22.874148999999992,-43.212029,-22.8743509993236
RES_2989,3304557,989,False,0,,-43.23189013044468,-22.88415615,-43.23189013044468,-22.88415615
RES_2990,3304557,663,True,304,1.0,-43.198140264860825,-22.923439100000003,-43.197865,-22.9239679993225
RES_2991,3304557,937,True,409,1.0,-43.196625671312745,-22.923749549999997,-43.196512,-22.9230359993225
RES_2992,3304557,4319,True,2012,2.0,-43.19642606828798,-22.917343199999994,-43.196075,-22.9174139993226
RES_2993,3304557,274,True,130,3.0,-43.19825248773512,-22.9221291,-43.19795,-22.9226369993225
RES_2994,3304557,4923,True,1282,1.0,-43.19906956508315,-22.919588199999996,-43.19916,-22.9192989993226
RES_2995,3304557,769,True,331,1.0,-43.19781595,-22.9192332,-43.197943,-22.9194089993226
RES_2996,3304557,316,True,161,1.0,-43.19916923842105,-22.9235612,-43.199276,-22.9236729993225
RES_2997,3304557,1502,True,717,1.0,-43.214233451954264,-22.923102799999995,-43.213563,-22.9230249993225
RES_2998,3304557,315,True,127,1.0,-43.21403903993833,-22.9208614,-43.214203,-22.9214769993225
RES_2999,3304557,2073,True,900,1.0,-43.208002911771416,-22.930427899999998,-43.208947,-22.9309269993223
RES_3000,3304557,7318,True,3491,1.0,-43.2106979,-22.9243298,-43.210489,-22.9248709993224
RES_3001,3304557,7037,True,3319,1.0,-43.20922685,-22.91954655,-43.209847,-22.9194759993226
RES_3002,3304557,4187,True,1675,1.0,-43.20033157533849,-22.930142699999998,-43.201441,-22.9310889993223
RES_3003,3304557,5146,True,2278,3.0,-43.20367938349943,-22.926161450000002,-43.20399,-22.9250869993224
RES_3004,3304557,413,True,166,1.0,-43.205565219214066,-22.921290949999992,-43.205172,-22.9213189993225
RES_3005,3304557,1317,True,289,1.0,-43.2030743,-22.921782649999997,-43.202875,-22.9213989993225
RES_3006,3304557,1052,True,361,1.0,-43.214907626535776,-22.926339549999994,-43.214379,-22.9264679993224
RES_3007,3304557,1524,True,447,1.0,-43.21632333337584,-22.925713449999996,-43.215402,-22.9257449993224
RES_3008,3304557,487,True,171,1.0,-43.201569922032746,-22.923530449999994,-43.201814,-22.9233929993225
RES_3009,3304557,1140,True,480,3.0,-43.217758997320374,-22.92629135,-43.21695,-22.9253769993224
RES_3010,3304557,537,True,252,1.0,-43.20161091831947,-22.931756549999992,-43.202178,-22.9323459993222
RES_3011,3304557,387,True,109,1.0,-43.21614925,-22.927424049999992,-43.216163,-22.9274839993224
RES_3012,3304557,198,True,86,3.0,-43.21263078749277,-22.93492715,-43.212685,-22.9348109993222
RES_3013,3304557,391,True,203,1.0,-43.21425744487979,-22.928033399999997,-43.214386,-22.9279259993224
RES_3014,3304557,392,True,136,1.0,-43.210650582881236,-22.93575345,-43.210525,-22.9357599993222
RES_3015,3304557,975,False,0,,-43.21728460243902,-22.931094899999998,-43.21728460243902,-22.931094899999998
RES_3016,3304557,1893,True,779,1.0,-43.19869313873698,-22.926852750000002,-43.199898,-22.9278819993224
RES_3017,3304557,379,True,160,1.0,-43.19672133783524,-22.92761205,-43.197042,-22.9277259993224
RES_3018,3304557,149,True,72,1.0,-43.205544301695625,-22.92962565,-43.205376,-22.9294709993223
RES_3019,3304557,960,True,371,1.0,-43.204352005438274,-22.9290687,-43.204921,-22.9291449993223
RES_3020,3304557,497,True,173,1.0,-43.21311865104795,-22.936486799999997,-43.213079,-22.9366089993222
RES_3021,3304557,3585,True,1785,1.0,-43.200299799999996,-22.911417999999998,-43.200651,-22.9115399993227
RES_3022,3304557,1160,True,586,1.0,-43.19740425581469,-22.91273955,-43.198241,-22.9126319993227
RES_3023,3304557,3587,True,1534,1.0,-43.20745715141129,-22.917490200000003,-43.208015,-22.9172939993226
RES_3024,3304557,598,True,306,1.0,-43.209228691233164,-22.914044949999997,-43.209165,-22.9135129993227
RES_3025,3304557,5265,True,2379,1.0,-43.20326005,-22.916447499999997,-43.20374,-22.9160869993226
RES_3026,3304557,1686,True,547,1.0,-43.20036006045598,-22.914475100000004,-43.201662,-22.9142339993227
RES_3027,3304557,1179,True,484,1.0,-43.203273615977444,-22.920298499999994,-43.203608,-22.9200529993225
RES_3028,3304557,264,True,63,1.0,-43.20340878860675,-22.918384899999996,-43.203447,-22.9178909993226
RES_3029,3304557,10681,True,1559,3.0,-43.20132546488348,-22.917894649999994,-43.201707,-22.9179999993226
RES_3030,3304557,16995,True,9772,1.0,-43.17688801927869,-22.9384345,-43.176473,-22.9386379993221
RES_3031,3304557,16125,True,9481,2.0,-43.175869998626375,-22.932892649999996,-43.176195,-22.9330199993222
RES_3032,3304557,3772,True,2526,1.0,-43.17573090276447,-22.9273973,-43.175199,-22.9271959993224
RES_3033,3304557,3503,True,2007,1.0,-43.173519998296705,-22.93913264999999,-43.173435,-22.9392629993221
RES_3034,3304557,1,True,1,1.0,-43.17194295,-22.930955299999994,-43.17402,-22.9312759993223
RES_3035,3304557,1610,True,1168,2.0,-43.17369105170041,-22.925297349999997,-43.173649,-22.9254619993224
RES_3036,3304557,1093,True,343,1.0,-43.17970367766628,-22.93788885,-43.179789,-22.9378259993221
RES_3037,3304557,1525,True,1093,1.0,-43.1755213,-22.922564149999996,-43.176937,-22.9221249993225
RES_3038,3304557,5160,True,3503,1.0,-43.178082425226144,-22.919685450000003,-43.17819,-22.9194849993226
RES_3039,3304557,435,True,342,1.0,-43.17425581371215,-22.922392950000003,-43.173527,-22.9224159993225
RES_3040,3304557,9508,True,4852,1.0,-43.19231706379837,-22.940324249999996,-43.191908,-22.9398599993221
RES_3041,3304557,1707,True,989,1.0,-43.191141235461686,-22.935466299999995,-43.191473,-22.9346309993222
RES_3042,3304557,4017,True,2018,1.0,-43.185529602267906,-22.936946550000005,-43.185689,-22.9364879993222
RES_3043,3304557,12722,True,6619,1.0,-43.18554920317062,-22.93362765,-43.186214,-22.9336229993222
RES_3044,3304557,1652,True,842,1.0,-43.18120855,-22.937759749999998,-43.181285,-22.9366099993222
RES_3045,3304557,8554,True,4964,1.0,-43.18086950211354,-22.932609749999997,-43.180309,-22.9330009993222
RES_3046,3304557,538,True,178,1.0,-43.19340450109296,-22.933559949999996,-43.193962,-22.9338569993222
RES_3047,3304557,1284,True,497,1.0,-43.192736556316376,-22.929991899999997,-43.192533,-22.9300539993223
RES_3048,3304557,373,False,0,,-43.18263413333264,-22.9241745,-43.18263413333264,-22.9241745
RES_3049,3304557,3588,True,2411,1.0,-43.1786065133231,-22.92976325,-43.178691,-22.9301499993223
RES_3050,3304557,12808,True,7831,1.0,-43.179109140912516,-22.926615299999995,-43.178336,-22.9260949993224
RES_3051,3304557,689,True,281,1.0,-43.18332345,-22.925223649999996,-43.182799,-22.9250279993224
RES_3052,3304557,1423,True,317,1.0,-43.182792604690526,-22.92765345,-43.183715,-22.9280499993224
RES_3053,3304557,428,False,0,,-43.1821697,-22.926460249999998,-43.1821697,-22.926460249999998
RES_3054,3304557,2986,True,1222,1.0,-43.17935849548323,-22.922971349999997,-43.179341,-22.9233929993225
RES_3055,3304557,72,True,32,1.0,-43.20403910544627,-22.94384135,-43.203257,-22.944834999322
RES_3056,3304557,2330,True,930,1.0,-43.200066439846196,-22.940884149999995,-43.198198,-22.9407529993221
RES_3057,3304557,1140,True,562,1.0,-43.1959679186747,-22.938084899999993,-43.196018,-22.9390099993221
RES_3058,3304557,680,True,210,1.0,-43.201811889987994,-22.9414778,-43.201971,-22.9414899993221
RES_3059,3304557,779,True,257,1.0,-43.20628048794251,-22.9441714,-43.206109,-22.944270999322
RES_3060,3304557,1272,True,455,1.0,-43.20499326718475,-22.942706049999995,-43.204487,-22.942285999322
RES_3061,3304557,135,True,44,1.0,-43.2035328996504,-22.945630549999997,-43.203388,-22.945642999322
RES_3062,3304557,2557,True,1335,1.0,-43.19394026417659,-22.95877455,-43.193615,-22.9589719993217
RES_3063,3304557,12126,True,6685,1.0,-43.193587750014956,-22.95452185,-43.192724,-22.9545149993218
RES_3064,3304557,2162,True,1072,1.0,-43.193076668837705,-22.949358500000002,-43.192589,-22.9501359993219
RES_3065,3304557,1481,True,787,1.0,-43.18361743880473,-22.958309,-43.1842,-22.9582159993217
RES_3066,3304557,16505,True,9058,1.0,-43.186516593837624,-22.95330655,-43.18553,-22.9534349993218
RES_3067,3304557,19988,True,11622,1.0,-43.18622276271621,-22.947495199999995,-43.185055,-22.9469969993219
RES_3068,3304557,1368,True,767,1.0,-43.18420505062468,-22.94308664999999,-43.185012,-22.943049999322
RES_3069,3304557,265,True,140,1.0,-43.17807782205624,-22.95810265,-43.176964,-22.9579559993217
RES_3070,3304557,9159,True,4645,1.0,-43.17939183266424,-22.954095100000004,-43.177726,-22.9533459993218
RES_3071,3304557,454,True,270,1.0,-43.178136743328565,-22.95048465,-43.176549,-22.9508279993218
RES_3072,3304557,4420,True,2542,1.0,-43.18006885260768,-22.94102835,-43.178959,-22.9412399993221
RES_3073,3304557,822,True,410,1.0,-43.17390701969896,-22.955582250000003,-43.174092,-22.9549719993217
RES_3074,3304557,647,True,305,1.0,-43.18863982378697,-22.961976299999996,-43.189021,-22.9619279993216
RES_3075,3304557,745,True,274,1.0,-43.19199659828974,-22.959998999999996,-43.191329,-22.9606119993216
RES_3076,3304557,3854,True,843,3.0,-43.19405533520913,-22.947566899999998,-43.193794,-22.9475819993219
RES_3077,3304557,175,True,56,1.0,-43.17252429495868,-22.955540349999993,-43.172406,-22.9554359993217
RES_3078,3304557,1667,True,714,1.0,-43.16777675,-22.9529329,-43.168025,-22.9533009993218
RES_3079,3304557,2899,True,1660,1.0,-43.162850197973235,-22.94650075,-43.162833,-22.9467489993219
RES_3080,3304557,394,True,31,1.0,-43.157439331686376,-22.945081000000005,-43.157093,-22.9463149993219
RES_3081,3304557,255,True,96,1.0,-43.172393454078936,-22.95522505,-43.172443,-22.9550319993217
RES_3082,3304557,3902,True,1896,1.0,-43.20067980612317,-22.959603499999993,-43.201011,-22.9594629993216
RES_3083,3304557,7171,True,3713,1.0,-43.19904778194217,-22.955138749999996,-43.198952,-22.9554829993217
RES_3084,3304557,1702,True,761,1.0,-43.196242793732395,-22.954932499999998,-43.197126,-22.9558039993217
RES_3085,3304557,269,True,71,3.0,-43.202171960871894,-22.958916450000004,-43.202019,-22.9590069993216
RES_3086,3304557,235,True,173,1.0,-43.17419866799696,-22.962045999999994,-43.174065,-22.9620879993216
RES_3087,3304557,8991,True,5432,1.0,-43.17055003820297,-22.962346149999995,-43.170746,-22.9631049993215
RES_3088,3304557,304,True,148,1.0,-43.164186099999995,-22.961780949999998,-43.166155,-22.9619809993216
RES_3089,3304557,1987,True,827,1.0,-43.1718914507868,-22.96063645,-43.171263,-22.9605519993216
RES_3090,3304557,962,True,424,1.0,-43.16778472102273,-22.960622299999997,-43.16755,-22.9606169993216
RES_3091,3304557,505,True,381,1.0,-43.19010163080155,-22.9871879,-43.190555,-22.986861999321
RES_3092,3304557,17592,True,10725,3.0,-43.19244082599329,-22.98275245,-43.192221,-22.9833589993211
RES_3093,3304557,19318,True,10754,1.0,-43.19191394435035,-22.975949649999997,-43.191596,-22.9757939993213
RES_3094,3304557,8798,True,4025,3.0,-43.19071890286304,-22.968476249999995,-43.190784,-22.9678689993215
RES_3095,3304557,3594,True,1695,2.0,-43.19124545,-22.963773650000004,-43.191159,-22.9640279993215
RES_3096,3304557,368,True,295,1.0,-43.18815086377551,-22.986319099999992,-43.189164,-22.986345999321
RES_3097,3304557,7021,True,4089,3.0,-43.18827030473976,-22.97414255,-43.188388,-22.9743019993213
RES_3098,3304557,29587,True,17874,1.0,-43.186280015386345,-22.96837325,-43.186022,-22.9683919993214
RES_3099,3304557,2534,True,1157,3.0,-43.18345056738519,-22.9639837,-43.183052,-22.9641439993215
RES_3100,3304557,8743,True,5567,1.0,-43.179580927988496,-22.966369099999998,-43.179333,-22.9662279993215
RES_3101,3304557,15151,True,10759,1.0,-43.17712719646381,-22.9632813,-43.176635,-22.9634299993215
RES_3102,3304557,248,True,205,1.0,-43.17393379991128,-22.963366749999995,-43.174745,-22.9630959993216
RES_3103,3304557,801,True,330,1.0,-43.19036029844449,-22.96296305,-43.190437,-22.9629609993216
RES_3104,3304557,706,True,159,1.0,-43.189567439279045,-22.963942999999997,-43.189341,-22.9640329993216
RES_3105,3304557,2427,True,680,1.0,-43.19695897539253,-22.98064094999999,-43.196828,-22.9812389993211
RES_3106,3304557,790,True,292,1.0,-43.194022291353505,-22.966340100000004,-43.194406,-22.9656579993215
RES_3107,3304557,3558,True,1129,1.0,-43.19459250112027,-22.9642979,-43.194777,-22.9640129993215
RES_3108,3304557,6504,True,2097,1.0,-43.19382899709913,-22.980269699999994,-43.193841,-22.9801299993212
RES_3109,3304557,674,True,150,1.0,-43.19411395823432,-22.979202900000004,-43.193456,-22.9796709993212
RES_3110,3304557,1693,True,1058,1.0,-43.21404138722949,-22.984309599999996,-43.213575,-22.9845649993211
RES_3111,3304557,11392,True,6680,1.0,-43.20842354534608,-22.98370915,-43.209074,-22.9836119993211
RES_3112,3304557,14959,True,9057,1.0,-43.20136883401981,-22.982699049999997,-43.201202,-22.9834099993211
RES_3113,3304557,680,True,488,1.0,-43.19321415,-22.987317299999997,-43.193707,-22.987564999321
RES_3114,3304557,5675,True,3560,1.0,-43.19498284389932,-22.985417749999996,-43.195082,-22.9850459993211
RES_3115,3304557,2993,True,1016,3.0,-43.197805849999995,-22.9813717,-43.197947,-22.9814669993211
RES_3116,3304557,729,True,383,1.0,-43.229151559404976,-22.987989849999998,-43.229439,-22.987648999321
RES_3117,3304557,7308,True,3797,1.0,-43.23141770416163,-22.9856075,-43.231496,-22.985285999321
RES_3118,3304557,255,True,177,1.0,-43.22754815,-22.98759245,-43.227518,-22.987720999321
RES_3119,3304557,15766,True,9346,2.0,-43.22450980379427,-22.9836374,-43.224311,-22.9837979993211
RES_3120,3304557,1458,True,895,1.0,-43.22403155147499,-22.978536250000005,-43.223555,-22.9785429993212
RES_3121,3304557,11856,True,6676,1.0,-43.218425986531685,-22.9825712,-43.21824,-22.9831139993211
RES_3122,3304557,337,True,190,1.0,-43.2205571,-22.979610299999997,-43.220787,-22.9795039993212
RES_3123,3304557,395,True,206,1.0,-43.21539163903759,-22.979688549999995,-43.209894,-22.9808649993211
RES_3124,3304557,1941,True,831,1.0,-43.216780233334475,-22.967671850000002,-43.217866,-22.9664989993215
RES_3125,3304557,479,True,224,1.0,-43.2137255,-22.962891599999995,-43.211461,-22.9617119993216
RES_3126,3304557,882,True,496,1.0,-43.20579445456593,-22.973369400000006,-43.205943,-22.9738219993213
RES_3127,3304557,645,True,355,1.0,-43.20721130742936,-22.971999999999998,-43.206949,-22.9709969993214
RES_3128,3304557,2397,True,1223,2.0,-43.207225883101145,-22.961452899999998,-43.207901,-22.9620569993216
RES_3129,3304557,495,True,263,1.0,-43.2034921643903,-22.980149849999997,-43.203161,-22.9800019993212
RES_3130,3304557,2760,True,1460,1.0,-43.198091700000006,-22.975696449999994,-43.198202,-22.9762329993213
RES_3131,3304557,3673,True,1765,1.0,-43.20276839766828,-22.96732075,-43.202665,-22.9670409993215
RES_3132,3304557,3672,True,1818,1.0,-43.20270795138961,-22.96285415,-43.202333,-22.9627409993216
RES_3133,3304557,1337,True,630,1.0,-43.196267872236504,-22.977188749999996,-43.196563,-22.9771599993212
RES_3134,3304557,131,True,59,1.0,-43.23675000115489,-22.9657641,-43.236154,-22.9665059993215
RES_3135,3304557,1272,True,638,1.0,-43.23159569909292,-22.96625145,-43.232947,-22.9659939993215
RES_3136,3304557,312,True,127,3.0,-43.2284349810799,-22.96832765,-43.231001,-22.9669089993215
RES_3137,3304557,3555,True,1609,1.0,-43.224020351968505,-22.9647689,-43.223228,-22.9635839993216
RES_3138,3304557,426,True,224,1.0,-43.2196989770098,-22.965837600000008,-43.219193,-22.9657499993215
RES_3139,3304557,4660,True,2464,1.0,-43.21782381675217,-22.96195965,-43.217694,-22.9629339993216
RES_3140,3304557,2644,True,1426,2.0,-43.207393189074814,-22.959585349999998,-43.20728,-22.9601759993216
RES_3141,3304557,506,True,237,1.0,-43.20650499573085,-22.95746239999999,-43.207292,-22.9583609993217
RES_3142,3304557,1252,True,637,1.0,-43.203161069861096,-22.9589401,-43.204388,-22.9594589993216
RES_3143,3304557,512,True,189,1.0,-43.238389941718424,-22.9674576,-43.23804,-22.9673279993215
RES_3144,3304557,601,True,211,1.0,-43.231234145802446,-22.9678598,-43.232933,-22.9688489993214
RES_3145,3304557,1646,True,497,1.0,-43.2407223844246,-22.984595449999997,-43.237808,-22.9823389993211
RES_3146,3304557,579,True,253,1.0,-43.23297348792315,-22.980313100000004,-43.235316,-22.9806069993212
RES_3147,3304557,5226,True,2766,1.0,-43.2314054110481,-22.977001499999993,-43.231022,-22.9773799993212
RES_3148,3304557,4662,True,2432,1.0,-43.227343106195505,-22.976641200000003,-43.227598,-22.9756689993213
RES_3149,3304557,1987,True,239,1.0,-43.24189738597695,-22.98123465,-43.241155,-22.9809749993212
RES_3150,3304557,394,True,225,1.0,-43.237747347091,-22.99607689999999,-43.236342,-22.9942429993209
RES_3151,3304557,2491,True,715,1.0,-43.23877537578937,-22.993437649999997,-43.237725,-22.9937479993208
RES_3152,3304557,261,True,131,1.0,-43.233839809248934,-22.993524799999996,-43.234108,-22.9927419993209
RES_3153,3304557,591,True,254,1.0,-43.23321003778855,-22.990375,-43.233268,-22.9904349993209
RES_3154,3304557,2133,True,248,1.0,-43.24459945258513,-22.996232,-43.244617,-22.9956299993208
RES_3155,3304557,7876,True,2163,1.0,-43.23967317119266,-22.99566829999999,-43.23952,-22.9958289993208
RES_3156,3304557,608,True,247,1.0,-43.240628741946736,-22.994358199999997,-43.240541,-22.9944879993208
RES_3157,3304557,758,True,120,1.0,-43.23596995812494,-22.9954513,-43.236125,-22.9958709993208
RES_3158,3304557,66,True,17,1.0,-43.27937745,-22.9877218,-43.279592,-22.987635999321
RES_3159,3304557,1492,True,668,1.0,-43.27108647820313,-22.999867149999993,-43.271328,-22.9987179993207
RES_3160,3304557,469,True,303,1.0,-43.27323334757476,-22.987810550000003,-43.273024,-22.9927879993209
RES_3161,3304557,648,True,348,1.0,-43.266640720191106,-22.998872849999998,-43.26624,-22.9993709993207
RES_3162,3304557,2160,True,953,2.0,-43.25762747455112,-22.996249699999996,-43.25796,-22.9962539993208
RES_3163,3304557,2803,True,1274,1.0,-43.25436385,-22.994033549999994,-43.255554,-22.9939979993208
RES_3164,3304557,555,True,333,1.0,-43.25126964557148,-22.997939649999996,-43.255458,-22.9966449993208
RES_3165,3304557,678,True,304,1.0,-43.26978442444832,-22.9951785,-43.269687,-22.9951429993208
RES_3166,3304557,364,True,158,1.0,-43.270384857375,-22.9945004,-43.270285,-22.9946819993208
RES_3167,3304557,504,True,205,1.0,-43.271561756758956,-22.99366,-43.271514,-22.9935059993209
RES_3168,3304557,2384,True,233,1.0,-43.230858749999996,-22.9063992,-43.231071,-22.901298999323
RES_3169,3304557,3563,True,1520,1.0,-43.23088677201871,-22.896995950000008,-43.231306,-22.8976509993231
RES_3170,3304557,946,True,422,1.0,-43.23325485330739,-22.892517699999992,-43.231271,-22.8918409993232
RES_3171,3304557,2922,True,1460,1.0,-43.22630331694872,-22.9013335,-43.224732,-22.9023489993229
RES_3172,3304557,2732,True,1343,2.0,-43.22824658113381,-22.898849699999996,-43.227756,-22.898340999323
RES_3173,3304557,284,True,160,1.0,-43.2231798,-22.888776149999998,-43.223713,-22.8885419993233
RES_3174,3304557,249,True,141,1.0,-43.21777083872855,-22.9076244,-43.216134,-22.9065999993228
RES_3175,3304557,4330,True,2223,1.0,-43.2204009414105,-22.9030616,-43.219299,-22.9029479993229
RES_3176,3304557,2084,True,752,1.0,-43.22118905000001,-22.896893699999993,-43.219432,-22.898437999323
RES_3177,3304557,1686,True,887,1.0,-43.21979287412973,-22.89246905,-43.220385,-22.8919709993232
RES_3178,3304557,267,True,163,1.0,-43.212279993359786,-22.90464184999999,-43.213359,-22.9044759993229
RES_3179,3304557,1371,True,553,1.0,-43.23190630721305,-22.894612549999998,-43.23217,-22.8944819993231
