origin,destination,observed_2010_expanded,observed_2022_pair,seed_from_2022_containment_2010_shares,balanced_target,change_from_seed,status,actual,target_error,difference_from_historical_2010,historical_change_percent
3303203,3301900,11.2133661004867,,7.778733771625002,22,14.221266228374995,"historical 2010 survey prior, adjusted to modeled margins",22,0,10.7866338995133,96.19443263379335
3303203,3302007,67.7891265551529,,48.37475679341224,149,100.62524320658775,"historical 2010 survey prior, adjusted to modeled margins",149,0,81.2108734448471,119.79926217042245
3303203,3302270,113.40284937451892,,80.59489067602584,620,539.4051093239741,"historical 2010 survey prior, adjusted to modeled margins",620,0,506.59715062548105,446.72347601462565
3303203,3302502,0.0,,0.3098885043410426,1,0.6901114956589574,"historical 2010 survey prior, adjusted to modeled margins",1,0,1.0,
3303203,3302601,31.5556983886231,,0.0905330328295205,2,1.9094669671704791,"historical 2010 survey prior, adjusted to modeled margins",2,0,-29.5556983886231,-93.66200051930694
3303203,3302700,8.4562721745125,,2.844945672509642,29,26.15505432749036,"historical 2010 survey prior, adjusted to modeled margins",29,0,20.5437278254875,242.9407119535132
3303203,3302809,0.0,,0.0,0,0.0,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3303203,3302858,799.0259557061398,,567.1526786366319,1367,799.8473213633681,"historical 2010 survey prior, adjusted to modeled margins",1367,0,567.9740442938602,71.08330339430748
3303203,3302908,17.757335151217,,0.0101237157034613,2,1.9898762842965383,"historical 2010 survey prior, adjusted to modeled margins",2,0,-15.757335151217,-88.73704875777528
3303203,3303203,21139.630140934372,,29603.75339366516,29604,0.2466063348401803,2022 local containment,29604,0,8464.369859065628,40.04029305449098
3303203,3303302,490.1918140338078,,349.0099730931592,222,-127.0099730931592,"historical 2010 survey prior, adjusted to modeled margins",222,0,-268.1918140338078,-54.71160601945732
3303203,3303500,2635.2731360938224,,1870.9712938817945,1030,-840.9712938817943,"historical 2010 survey prior, adjusted to modeled margins",1030,0,-1605.2731360938224,-60.91486738536959
3303203,3303609,17.986962671396,,12.372448925721672,120,107.62755107427832,"historical 2010 survey prior, adjusted to modeled margins",120,0,102.013037328604,567.1498806790296
3303203,3303906,7.7325610804373,,0.001079180403283,1,0.998920819596717,"historical 2010 survey prior, adjusted to modeled margins",1,0,-6.7325610804373,-87.06767409144803
3303203,3304003,12.1604336304731,,3.555289528864276,429,425.44471047113575,"historical 2010 survey prior, adjusted to modeled margins",429,0,416.8395663695269,3427.8347223158175
3303203,3304144,121.8104113027464,,86.63292248008896,187,100.36707751991104,"historical 2010 survey prior, adjusted to modeled margins",187,0,65.1895886972536,53.51725521657753
3303203,3304409,0.0,,9.164699950913713e-06,0,-9.164699950913713e-06,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3303203,3304557,26388.106512365142,,18739.493590588405,17713,-1026.493590588405,"historical 2010 survey prior, adjusted to modeled margins",17713,0,-8675.106512365142,-32.875062514622236
3303203,3304904,48.6574673986609,,35.68306464829538,0,-35.68306464829538,"historical 2010 survey prior, adjusted to modeled margins",0,0,-48.6574673986609,-100.0
3303203,3305109,1362.8803726070144,,967.641641157498,509,-458.6416411574981,"historical 2010 survey prior, adjusted to modeled margins",509,0,-853.8803726070144,-62.65262819609408
3303203,3305554,40.8748993964449,,29.1660927410312,101,71.8339072589688,"historical 2010 survey prior, adjusted to modeled margins",101,0,60.1251006035551,147.09540938658427
3303302,3300456,58.352105925441805,,55.52001369621067,69,13.479986303789332,"historical 2010 survey prior, adjusted to modeled margins",69,0,10.647894074558195,18.247660312660045
3303302,3300803,56.88855317839369,,2.4959349631094874,172,169.50406503689052,"historical 2010 survey prior, adjusted to modeled margins",172,0,115.11144682160631,202.34553418968952
3303302,3301702,1090.2715560644117,,1012.7113230602312,1540,527.2886769397687,"historical 2010 survey prior, adjusted to modeled margins",1540,0,449.7284439355883,41.24921368755024
3303302,3301801,0.0,,4.617182006455927e-06,0,-4.617182006455927e-06,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3303302,3301850,47.35930539881551,,24.135044164029523,386,361.8649558359705,"historical 2010 survey prior, adjusted to modeled margins",386,0,338.64069460118446,715.0457375788584
3303302,3301900,845.6569221803414,,734.3064045698009,2395,1660.6935954301991,"historical 2010 survey prior, adjusted to modeled margins",2395,0,1549.3430778196584,183.21177739845328
3303302,3302007,63.25650484795139,,59.301697905925174,202,142.69830209407482,"historical 2010 survey prior, adjusted to modeled margins",202,0,138.7434951520486,219.33474744699228
3303302,3302270,22.2476625249404,,20.941115752454525,178,157.05888424754548,"historical 2010 survey prior, adjusted to modeled margins",178,0,155.7523374750596,700.0840528772667
3303302,3302502,150.2976456421832,,135.7417805975991,279,143.2582194024009,"historical 2010 survey prior, adjusted to modeled margins",279,0,128.7023543578168,85.6316503215368
3303302,3302601,0.0,,1.0268263356326708e-05,0,-1.0268263356326708e-05,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3303302,3302700,471.7407466322502,,201.72451480917812,2249,2047.275485190822,"historical 2010 survey prior, adjusted to modeled margins",2249,0,1777.2592533677498,376.7449104313282
3303302,3302809,0.0,,0.0,0,0.0,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3303302,3302858,12.1293436914068,,11.758450093599617,32,20.241549906400383,"historical 2010 survey prior, adjusted to modeled margins",32,0,19.870656308593198,163.8230131336029
3303302,3302908,0.0,,4.834676361742141e-07,0,-4.834676361742141e-07,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3303302,3303203,48.68448307606699,,45.60210989919147,41,-4.602109899191468,"historical 2010 survey prior, adjusted to modeled margins",41,0,-7.684483076066989,-15.784255250405723
3303302,3303302,127141.42137064584,,151192.74981722474,151193,0.2501827752566896,2022 local containment,151193,0,24051.57862935416,18.917185579700575
3303302,3303500,195.8871249882501,,184.28533299736768,113,-71.28533299736768,"historical 2010 survey prior, adjusted to modeled margins",113,0,-82.8871249882501,-42.313717654093864
3303302,3303609,0.0,,0.2412730230145465,3,2.7587269769854537,"historical 2010 survey prior, adjusted to modeled margins",3,0,3.0,
3303302,3303906,149.610729005888,,0.0272481755475498,4,3.97275182445245,"historical 2010 survey prior, adjusted to modeled margins",4,0,-145.610729005888,-97.3263949540393
3303302,3304003,8.3393176069738,,3.210002226711357,430,426.78999777328863,"historical 2010 survey prior, adjusted to modeled margins",430,0,421.6606823930262,5056.297196792339
3303302,3304144,10.8877194164625,,10.61220183816192,26,15.38779816183808,"historical 2010 survey prior, adjusted to modeled margins",26,0,15.1122805835375,138.80115757471998
3303302,3304409,0.0,,2.407881077978037e-05,1,0.9999759211892202,"historical 2010 survey prior, adjusted to modeled margins",1,0,1.0,
3303302,3304557,52716.26441738338,,48855.8551386601,51313,2457.144861339897,"historical 2010 survey prior, adjusted to modeled margins",51313,0,-1403.2644173833833,-2.661919301172356
3303302,3304904,8788.20302682337,,8140.807475165652,0,-8140.807475165652,"historical 2010 survey prior, adjusted to modeled margins",0,0,-8788.20302682337,-100.0
3303302,3305109,74.4070607449478,,70.48758598750045,41,-29.487585987500452,"historical 2010 survey prior, adjusted to modeled margins",41,0,-33.4070607449478,-44.89770246329226
3303302,3305554,36.0056134526835,,33.76936695413306,130,96.23063304586694,"historical 2010 survey prior, adjusted to modeled margins",130,0,93.99438654731651,261.0548121082245
3303500,3300456,4208.737728425732,,2989.0315102509503,3150,160.9684897490497,"historical 2010 survey prior, adjusted to modeled margins",3150,0,-1058.7377284257318,-25.155706930252222
3303500,3300803,0.0,,0.0012772711327919,0,-0.0012772711327919,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3303500,3301702,4288.2509642176055,,3046.303424320806,3875,828.6965756791942,"historical 2010 survey prior, adjusted to modeled margins",3875,0,-413.25096421760554,-9.636818545973403
3303500,3301801,65.2953394939199,,0.1867591331609102,16,15.81324086683909,"historical 2010 survey prior, adjusted to modeled margins",16,0,-49.2953394939199,-75.49595403897108
3303500,3301850,0.0,,0.0786029954568862,1,0.9213970045431136,"historical 2010 survey prior, adjusted to modeled margins",1,0,1.0,
3303500,3301900,40.4612455674784,,28.116562479717288,76,47.88343752028271,"historical 2010 survey prior, adjusted to modeled margins",76,0,35.5387544325216,87.83405931795298
3303500,3302007,747.9973380890921,,531.8495216954052,1519,987.1504783045948,"historical 2010 survey prior, adjusted to modeled margins",1519,0,771.0026619109079,103.07558899615707
3303500,3302270,475.69469359550766,,338.0817121611448,2415,2076.918287838855,"historical 2010 survey prior, adjusted to modeled margins",2415,0,1939.3053064044923,407.6785662136313
3303500,3302502,40.382343757921,,28.94393266028429,50,21.05606733971571,"historical 2010 survey prior, adjusted to modeled margins",50,0,9.617656242079,23.81648846271459
3303500,3302601,135.2465518844212,,0.3880954302781202,8,7.61190456972188,"historical 2010 survey prior, adjusted to modeled margins",8,0,-127.2465518844212,-94.08487692400718
3303500,3302700,134.0942786955874,,44.19073850576119,413,368.8092614942388,"historical 2010 survey prior, adjusted to modeled margins",413,0,278.9057213044126,207.99226038388056
3303500,3302809,0.0,,0.0,0,0.0,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3303500,3302858,2204.2615589873717,,1565.100700576084,3506,1940.899299423916,"historical 2010 survey prior, adjusted to modeled margins",3506,0,1301.7384410126283,59.055534299234495
3303500,3302908,20.9969512190728,,0.0119734941145329,2,1.9880265058854671,"historical 2010 survey prior, adjusted to modeled margins",2,0,-18.9969512190728,-90.4748076083385
3303500,3303203,3075.4316093991783,,2183.3561708109555,1612,-571.3561708109555,"historical 2010 survey prior, adjusted to modeled margins",1612,0,-1463.4316093991783,-47.58459283980231
3303500,3303302,1721.7399545993512,,1226.368329736822,724,-502.368329736822,"historical 2010 survey prior, adjusted to modeled margins",724,0,-997.7399545993512,-57.94951507828168
3303500,3303500,130970.4360231904,,186215.5631529335,186216,0.4368470665067434,2022 local containment,186216,0,55245.5639768096,42.18170577597183
3303500,3303609,90.8582773233158,,62.38930640744567,560,497.6106935925543,"historical 2010 survey prior, adjusted to modeled margins",560,0,469.1417226766842,516.344505418324
3303500,3303906,118.27961558757698,,0.0165102226931717,2,1.9834897773068283,"historical 2010 survey prior, adjusted to modeled margins",2,0,-116.27961558757698,-98.30909156234182
3303500,3304003,39.7516481813656,,11.631955659758336,1302,1290.3680443402416,"historical 2010 survey prior, adjusted to modeled margins",1302,0,1262.2483518186343,3175.3358906268923
3303500,3304144,2175.0352961840613,,1544.3639599958913,3106,1561.6360400041087,"historical 2010 survey prior, adjusted to modeled margins",3106,0,930.9647038159387,42.80228028709453
3303500,3304409,0.0,,3.4282757669806155e-05,1,0.9999657172423302,"historical 2010 survey prior, adjusted to modeled margins",1,0,1.0,
3303500,3304557,97842.48781802625,,69496.94439950759,61055,-8441.944399507585,"historical 2010 survey prior, adjusted to modeled margins",61055,0,-36787.487818026246,-37.598684005711284
3303500,3304904,152.55008930361262,,112.59546222111211,0,-112.59546222111211,"historical 2010 survey prior, adjusted to modeled margins",0,0,-152.55008930361262,-100.0
3303500,3305109,2829.326976849628,,2010.2159851358351,984,-1026.2159851358351,"historical 2010 survey prior, adjusted to modeled margins",984,0,-1845.326976849628,-65.22141102631923
3303500,3305554,531.99475585552,,378.16360597942327,1221,842.8363940205768,"historical 2010 survey prior, adjusted to modeled margins",1221,0,689.00524414448,129.51354060557716
3303609,3300456,30.7059984105868,,31.71301411378395,21,-10.713014113783949,"historical 2010 survey prior, adjusted to modeled margins",21,0,-9.705998410586801,-31.609453894976987
3303609,3300803,7.1778514196417,,0.3501652647849949,13,12.649834735215006,"historical 2010 survey prior, adjusted to modeled margins",13,0,5.8221485803583,81.11269292126038
3303609,3301702,52.8375257029574,,54.61271690811806,44,-10.61271690811806,"historical 2010 survey prior, adjusted to modeled margins",44,0,-8.8375257029574,-16.72585077628408
3303609,3301801,177.72107186897978,,0.7375910425288968,42,41.2624089574711,"historical 2010 survey prior, adjusted to modeled margins",42,0,-135.72107186897978,-76.36746191190913
3303609,3301850,15.1289760501118,,8.5583050409952,73,64.44169495900479,"historical 2010 survey prior, adjusted to modeled margins",73,0,57.8710239498882,382.5177841395323
3303609,3301900,0.0,,0.0526247913416595,0,-0.0526247913416595,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3303609,3302007,93.147485525116,,95.96302614739744,176,80.03697385260257,"historical 2010 survey prior, adjusted to modeled margins",176,0,82.852514474884,88.94766617456777
3303609,3302270,148.8950817818744,,153.3566409738481,705,551.6433590261519,"historical 2010 survey prior, adjusted to modeled margins",705,0,556.1049182181256,373.4877684091661
3303609,3302502,0.0,,0.0499620821152257,0,-0.0499620821152257,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3303609,3302601,21.012041167578097,,0.0874902189110335,1,0.9125097810889664,"historical 2010 survey prior, adjusted to modeled margins",1,0,-20.012041167578097,-95.24082409688491
3303609,3302700,0.0,,0.0123916148636149,0,-0.0123916148636149,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3303609,3302809,34.7163938579286,,0.0,0,0.0,"historical 2010 survey prior, adjusted to modeled margins",0,0,-34.7163938579286,-100.0
3303609,3302858,0.0,,0.0323287934047917,1,0.9676712065952084,"historical 2010 survey prior, adjusted to modeled margins",1,0,1.0,
3303609,3302908,0.0,,2.9667823537107656e-08,0,-2.9667823537107656e-08,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3303609,3303203,56.8903883372212,,58.61906870822175,28,-30.619068708221747,"historical 2010 survey prior, adjusted to modeled margins",28,0,-28.890388337221196,-50.78254724852937
3303609,3303302,69.24612599760461,,71.50358116422805,28,-43.50358116422805,"historical 2010 survey prior, adjusted to modeled margins",28,0,-41.24612599760461,-59.564524951231796
3303609,3303500,448.73850448693474,,462.299547997004,153,-309.29954799700397,"historical 2010 survey prior, adjusted to modeled margins",153,0,-295.73850448693474,-65.90441906140134
3303609,3303609,9894.490563824147,,11733.770695150832,11734,0.2293048491665104,2022 local containment,11734,0,1839.509436175853,18.591249587941356
3303609,3303906,21.4899706130584,,0.0043527874928819,1,0.995647212507118,"historical 2010 survey prior, adjusted to modeled margins",1,0,-20.4899706130584,-95.34666650780643
3303609,3304003,0.0,,0.0026225531222061,1,0.9973774468777938,"historical 2010 survey prior, adjusted to modeled margins",1,0,1.0,
3303609,3304144,206.78342252321104,,212.98313553992287,276,63.01686446007713,"historical 2010 survey prior, adjusted to modeled margins",276,0,69.21657747678896,33.472981843609595
3303609,3304409,13.6591427086262,,0.1880973737077443,17,16.811902626292255,"historical 2010 survey prior, adjusted to modeled margins",17,0,3.3408572913737995,24.458762622517572
3303609,3304557,1922.3459914519103,,1982.2104828402048,1122,-860.2104828402048,"historical 2010 survey prior, adjusted to modeled margins",1122,0,-800.3459914519103,-41.6338159213173
3303609,3304904,15.2908054300625,,15.933535933309216,0,-15.933535933309216,"historical 2010 survey prior, adjusted to modeled margins",0,0,-15.2908054300625,-100.0
3303609,3305109,7.3208202371261,,7.636580266367745,3,-4.636580266367745,"historical 2010 survey prior, adjusted to modeled margins",3,0,-4.3208202371261,-59.020985315469304
3303609,3305554,406.5024022296313,,418.65235381516777,871,452.34764618483223,"historical 2010 survey prior, adjusted to modeled margins",871,0,464.4975977703687,114.26687646189511
3303906,3300456,30.3460025690381,,0.0016186903750996,0,-0.0016186903750996,"historical 2010 survey prior, adjusted to modeled margins",0,0,-30.3460025690381,-100.0
3303906,3300803,0.0,,4.6489804163937366e-09,0,-4.6489804163937366e-09,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3303906,3301702,1054.1312468490669,,0.0559296969335082,0,-0.0559296969335082,"historical 2010 survey prior, adjusted to modeled margins",0,0,-1054.1312468490669,-100.0
3303906,3301801,11.7395591293264,,2.5116527949043717e-06,0,-2.5116527949043717e-06,"historical 2010 survey prior, adjusted to modeled margins",0,0,-11.7395591293264,-100.00000000000001
3303906,3301850,0.0,,2.860972718847811e-07,0,-2.860972718847811e-07,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3303906,3301900,0.0,,4.444137032677591e-06,0,-4.444137032677591e-06,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3303906,3302007,13.025960576516,,0.0006952498664345,0,-0.0006952498664345,"historical 2010 survey prior, adjusted to modeled margins",0,0,-13.025960576516,-100.00000000000001
3303906,3302270,0.0,,1.762268599173778e-06,0,-1.762268599173778e-06,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3303906,3302502,126.5561017486998,,0.0065177564876014,0,-0.0065177564876014,"historical 2010 survey prior, adjusted to modeled margins",0,0,-126.5561017486998,-100.0
3303906,3302601,6.202112504382,,1.3312887647761617e-06,0,-1.3312887647761617e-06,"historical 2010 survey prior, adjusted to modeled margins",0,0,-6.202112504382,-100.0
3303906,3302700,0.0,,1.0464656126146772e-06,0,-1.0464656126146772e-06,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3303906,3302809,0.0,,0.0,0,0.0,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3303906,3302858,0.0,,2.730150264335228e-06,0,-2.730150264335228e-06,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3303906,3302908,9.1059859322147,,3.884085439357174e-07,0,-3.884085439357174e-07,"historical 2010 survey prior, adjusted to modeled margins",0,0,-9.1059859322147,-100.0
3303906,3303203,11.1564314291861,,0.0005949636989067,0,-0.0005949636989067,"historical 2010 survey prior, adjusted to modeled margins",0,0,-11.1564314291861,-100.0
3303906,3303302,115.525699086866,,0.0061491766545366,0,-0.0061491766545366,"historical 2010 survey prior, adjusted to modeled margins",0,0,-115.525699086866,-100.00000000000001
3303906,3303500,46.6033240047626,,0.0024890519330727,0,-0.0024890519330727,"historical 2010 survey prior, adjusted to modeled margins",0,0,-46.6033240047626,-100.0
3303906,3303609,0.0,,1.2503284132909558e-06,0,-1.2503284132909558e-06,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3303906,3303906,95542.4048488668,,0.0015215882887338,0,-0.0015215882887338,2022 local containment,0,0,-95542.4048488668,-99.99999999999999
3303906,3304003,0.0,,2.2147328575408558e-07,0,-2.2147328575408558e-07,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3303906,3304144,0.0,,2.7481851852726783e-06,0,-2.7481851852726783e-06,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3303906,3304409,0.0,,1.2478154789149724e-10,0,-1.2478154789149724e-10,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3303906,3304557,4688.672290429221,,0.2491225568777301,0,-0.2491225568777301,"historical 2010 survey prior, adjusted to modeled margins",0,0,-4688.672290429221,-100.0
3303906,3304904,29.3736625900779,,0.0015751332430799,0,-0.0015751332430799,"historical 2010 survey prior, adjusted to modeled margins",0,0,-29.3736625900779,-100.0
3303906,3305109,12.381824155545,,0.0006655442700883,0,-0.0006655442700883,"historical 2010 survey prior, adjusted to modeled margins",0,0,-12.381824155545,-100.0
3303906,3305554,12.2296012726209,,0.0006514571790836,0,-0.0006514571790836,"historical 2010 survey prior, adjusted to modeled margins",0,0,-12.2296012726209,-100.0
3304003,3300456,10.2716514099069,,4.03249635579322,2,-2.03249635579322,"historical 2010 survey prior, adjusted to modeled margins",2,0,-8.2716514099069,-80.5289342464346
3304003,3300803,0.0,,1.8274162353714244e-06,0,-1.8274162353714244e-06,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3304003,3301702,19.929279888436497,,7.819051794314623,6,-1.819051794314623,"historical 2010 survey prior, adjusted to modeled margins",6,0,-13.929279888436497,-69.89354340152872
3304003,3301801,0.0,,9.405287846202964e-09,0,-9.405287846202964e-09,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3304003,3301850,0.0,,0.0001124588087517,0,-0.0001124588087517,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3304003,3301900,0.0,,0.0017468966178244,0,-0.0017468966178244,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3304003,3302007,21.9033331499296,,8.593289076384874,14,5.406710923615126,"historical 2010 survey prior, adjusted to modeled margins",14,0,-7.903333149929601,-36.08278747271396
3304003,3302270,0.0,,0.0006927106506749,0,-0.0006927106506749,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3304003,3302502,0.0,,0.0016585071416228,0,-0.0016585071416228,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3304003,3302601,0.0,,2.0916648382462393e-08,0,-2.0916648382462393e-08,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3304003,3302700,0.0,,0.0004113435805206,0,-0.0004113435805206,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3304003,3302809,10.9181283527937,,0.0,0,0.0,"historical 2010 survey prior, adjusted to modeled margins",0,0,-10.9181283527937,-100.0
3304003,3302858,10.2992837933388,,4.041380996899539,5,0.9586190031004608,"historical 2010 survey prior, adjusted to modeled margins",5,0,-5.2992837933388,-51.45293497753876
3304003,3302908,0.0,,9.84832799786494e-10,0,-9.84832799786494e-10,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3304003,3303203,0.0,,0.0010610686204534,1,0.9989389313795464,"historical 2010 survey prior, adjusted to modeled margins",1,0,1.0,
3304003,3303302,0.0,,0.0063814008330929,1,0.993618599166907,"historical 2010 survey prior, adjusted to modeled margins",1,0,1.0,
3304003,3303500,7.5595546329359,,2.9714388759408883,1,-1.9714388759408883,"historical 2010 survey prior, adjusted to modeled margins",1,0,-6.5595546329359,-86.77170748071397
3304003,3303609,0.0,,0.0004914777515381,1,0.999508522248462,"historical 2010 survey prior, adjusted to modeled margins",1,0,1.0,
3304003,3303906,27.4579796592456,,0.0021185751381172,0,-0.0021185751381172,"historical 2010 survey prior, adjusted to modeled margins",0,0,-27.4579796592456,-100.0
3304003,3304003,7156.317565342965,,1236.5263601205882,1237,0.4736398794118486,2022 local containment,1237,0,-5919.317565342965,-82.71457367975653
3304003,3304144,0.0,,0.0010802536848004,0,-0.0010802536848004,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3304003,3304409,16.4561942670264,,0.0863236559869808,7,6.91367634401302,"historical 2010 survey prior, adjusted to modeled margins",7,0,-9.456194267026401,-57.46282593402512
3304003,3304557,153.9217883402137,,60.46605135059029,32,-28.466051350590284,"historical 2010 survey prior, adjusted to modeled margins",32,0,-121.92178834021371,-79.2102207588244
3304003,3304904,0.0,,0.0061973315106766,0,-0.0061973315106766,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3304003,3305109,0.0,,0.0032339440589738,0,-0.0032339440589738,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3304003,3305554,48.7952874954614,,19.14278494029872,37,17.857215059701282,"historical 2010 survey prior, adjusted to modeled margins",37,0,-11.795287495461402,-24.17300542917903
3304144,3300456,316.1066293094334,,257.79276307861926,274,16.20723692138074,"historical 2010 survey prior, adjusted to modeled margins",274,0,-42.1066293094334,-13.32038793410298
3304144,3300803,0.0,,0.0003242917981699,1,0.99967570820183,"historical 2010 survey prior, adjusted to modeled margins",1,0,1.0,
3304144,3301702,479.4361161166135,,391.2860425471172,500,108.71395745288282,"historical 2010 survey prior, adjusted to modeled margins",500,0,20.563883883386495,4.2891812260519675
3304144,3301801,11.3115038403941,,0.0371008694146002,3,2.9628991305853996,"historical 2010 survey prior, adjusted to modeled margins",3,0,-8.3115038403941,-73.47832752983021
3304144,3301850,0.0,,0.0199568486939338,0,-0.0199568486939338,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3304144,3301900,89.0115637191729,,68.15967703063721,187,118.8403229693628,"historical 2010 survey prior, adjusted to modeled margins",187,0,97.9884362808271,110.08506331826256
3304144,3302007,63.664625628878206,,52.072262420143474,149,96.92773757985653,"historical 2010 survey prior, adjusted to modeled margins",149,0,85.33537437112179,134.03891647548423
3304144,3302270,466.0157220377216,,379.37796897407407,2725,2345.622031025926,"historical 2010 survey prior, adjusted to modeled margins",2725,0,2258.9842779622786,484.7442202345751
3304144,3302502,0.0,,0.2943173278337782,0,-0.2943173278337782,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3304144,3302601,25.888055423966,,0.0851871608886014,1,0.9148128391113984,"historical 2010 survey prior, adjusted to modeled margins",1,0,-24.888055423966,-96.1372146975773
3304144,3302700,0.0,,0.0729966970910736,0,-0.0729966970910736,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3304144,3302809,0.0,,0.0,0,0.0,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3304144,3302858,337.9826853477753,,275.2490539414489,619,343.7509460585511,"historical 2010 survey prior, adjusted to modeled margins",619,0,281.0173146522247,83.14547662791223
3304144,3302908,12.636091241107,,0.0082626900257816,1,0.9917373099742184,"historical 2010 survey prior, adjusted to modeled margins",1,0,-11.636091241107,-92.0861603408904
3304144,3303203,415.1232729191378,,338.0258123411542,250,-88.02581234115422,"historical 2010 survey prior, adjusted to modeled margins",250,0,-165.12327291913778,-39.77692499820464
3304144,3303302,267.4130847430573,,218.7597748972311,130,-88.7597748972311,"historical 2010 survey prior, adjusted to modeled margins",130,0,-137.4130847430573,-51.38607367514947
3304144,3303500,3612.7687378556175,,2941.2069241431345,1513,-1428.2069241431343,"historical 2010 survey prior, adjusted to modeled margins",1513,0,-2099.7687378556175,-58.12076250144782
3304144,3303609,114.21515203088498,,89.5271275428902,808,718.4728724571098,"historical 2010 survey prior, adjusted to modeled margins",808,0,693.784847969115,607.4367854288793
3304144,3303906,19.7418603191534,,0.0031600380372091,1,0.9968399619627908,"historical 2010 survey prior, adjusted to modeled margins",1,0,-18.7418603191534,-94.9346212371394
3304144,3304003,0.0,,0.0154489723876943,2,1.9845510276123055,"historical 2010 survey prior, adjusted to modeled margins",2,0,2.0,
3304144,3304144,17468.628587330553,,29356.703914700334,29357,0.2960852996657195,2022 local containment,29357,0,11888.371412669447,68.05555085927986
3304144,3304409,16.5289535260862,,0.1798829121851603,25,24.82011708781484,"historical 2010 survey prior, adjusted to modeled margins",25,0,8.471046473913798,51.24974464078858
3304144,3304557,20964.783449029444,,17076.57048952742,15085,-1991.5704895274212,"historical 2010 survey prior, adjusted to modeled margins",15085,0,-5879.7834490294445,-28.04600134947564
3304144,3304904,41.9747319882577,,35.259841303564,0,-35.259841303564,"historical 2010 survey prior, adjusted to modeled margins",0,0,-41.9747319882577,-100.0
3304144,3305109,534.3118489476991,,435.4099997899071,215,-220.4099997899071,"historical 2010 survey prior, adjusted to modeled margins",215,0,-319.3118489476991,-59.76132656922508
3304144,3305554,37.7991429542149,,30.916813006001103,101,70.0831869939989,"historical 2010 survey prior, adjusted to modeled margins",101,0,63.2008570457851,167.20182550789212
3304409,3300456,0.0,,1.4794050241739786e-05,0,-1.4794050241739786e-05,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3304409,3300803,0.0,,8.927013200643774e-09,0,-8.927013200643774e-09,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3304409,3301702,7.6383502085013,,0.0234596621010407,0,-0.0234596621010407,"historical 2010 survey prior, adjusted to modeled margins",0,0,-7.6383502085013,-100.0
3304409,3301801,0.0,,4.5945268042254805e-11,0,-4.5945268042254805e-11,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3304409,3301850,0.0,,5.493665049173881e-07,0,-5.493665049173881e-07,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3304409,3301900,0.0,,8.533671128465918e-06,0,-8.533671128465918e-06,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3304409,3302007,21.1187344271434,,0.0648126822017731,0,-0.0648126822017731,"historical 2010 survey prior, adjusted to modeled margins",0,0,-21.1187344271434,-99.99999999999999
