id,road_connector_m,over_1500m
RES_0588,53.26063265717609,False
RES_0589,55.00566079945589,False
RES_0590,65.22640357334221,False
RES_0591,30.133915278183775,False
RES_0592,33.20505077397591,False
RES_0593,28.60489229550542,False
RES_0594,15.520684108907227,False
RES_0595,40.76690016824118,False
RES_0596,24.425846733669598,False
RES_0597,31.314978656024493,False
RES_0598,31.388004461759163,False
RES_0599,3.275700015746824,False
RES_0600,29.9280675355421,False
RES_0601,54.48645655420186,False
RES_0602,13.861891924280654,False
RES_0603,16.42775672243312,False
RES_0604,34.2921909571411,False
RES_0605,26.47116894382535,False
RES_0606,12.611935825261856,False
RES_0607,41.277960401787205,False
RES_0608,15.23446667837256,False
RES_0609,70.36861830078662,False
RES_0610,40.67376060302803,False
RES_0611,8.527344309446018,False
RES_0612,69.431833066507,False
RES_0613,19.68352920331215,False
RES_0614,7.580919060774096,False
RES_0615,38.57156701433702,False
RES_0616,9.593348602670988,False
RES_0617,13.011007273025823,False
RES_0618,92.71785691366227,False
RES_0619,47.753899868381424,False
RES_0620,3.4227424055305975,False
RES_0621,19.413724893038477,False
RES_0622,4.812508614725615,False
RES_0623,14.21550770397327,False
RES_0624,103.57113039346962,False
RES_0625,52.37031419916117,False
RES_0626,54.4677429161118,False
RES_0627,11.27248890061823,False
RES_0628,26.038028467635346,False
RES_0629,4.2752141411011655,False
RES_0630,58.03191430760994,False
RES_0631,12.84073152905423,False
RES_0632,18.265374081552423,False
RES_0633,17.336344419217433,False
RES_0634,52.59623224573636,False
RES_0635,11.018834504422452,False
RES_0636,22.56396945834742,False
RES_0637,10.605872047286812,False
RES_0638,10.835286922308178,False
RES_0639,80.62793240950012,False
RES_0640,24.514768133258293,False
RES_0641,92.59994567466408,False
RES_0642,20.00870419622747,False
RES_0643,24.24271840482199,False
RES_0644,9.029701751571515,False
RES_0645,24.589031241673403,False
RES_0646,71.17217297925991,False
RES_0647,14.327184678625125,False
RES_0648,45.792219388891525,False
RES_0649,24.410183233414365,False
RES_0650,60.76062991555108,False
RES_0651,31.66529161245719,False
RES_0652,37.10830742662645,False
RES_0653,6.971385887498615,False
RES_0654,31.25492745809724,False
RES_0655,27.82697681992284,False
RES_0656,7.1920125860425665,False
RES_0657,26.471001387979747,False
RES_0658,6.237371141230498,False
RES_0659,1.9088321610555012,False
RES_0660,3.924865947507747,False
RES_0661,16.877171590247322,False
RES_0662,10.085824612439527,False
RES_0663,54.89324151075385,False
RES_0664,10.477585224766305,False
RES_0665,7.530239017731252,False
RES_0666,1.9597267419412205,False
RES_0667,0.8446008750469733,False
RES_0668,51.78755730927759,False
RES_0669,4.815644092087302,False
RES_0670,16.081103561418,False
RES_0671,31.74653529895036,False
RES_0672,25.33878822824123,False
RES_0673,46.26171214362364,False
RES_0674,34.89240389344637,False
RES_0675,18.84402265870004,False
RES_0676,2.756995248271458,False
RES_0677,40.27366564125842,False
RES_0678,7.952851034513777,False
RES_0679,3.35704227477761,False
RES_0680,11.759937655343688,False
RES_0681,12.228770388157677,False
RES_0682,1.6625319520898045,False
RES_0683,366.58937735007595,False
RES_0684,9.524953957888508,False
RES_0685,11.960510141555972,False
RES_0686,124.37807305833314,False
RES_0687,5.103160930456264,False
RES_0688,41.61214011788855,False
RES_0689,10.75415493439897,False
RES_0690,22.477841351092167,False
RES_0691,22.99619164132336,False
RES_0692,5.938692642652845,False
RES_0693,51.63514545603395,False
RES_0694,11.065569168817891,False
RES_0695,4.080147303836168,False
RES_0696,18.95510973523062,False
RES_0697,17.095297227123904,False
RES_0698,5.593868411272012,False
RES_0699,40.64611100393903,False
RES_0700,19.005526201807932,False
RES_0701,14.600904772557517,False
RES_0702,46.65160027323415,False
RES_0703,25.154407919322708,False
RES_0704,30.64903948955543,False
RES_0705,36.830409442013824,False
RES_0706,11.423217755337763,False
RES_0707,39.337639484286626,False
RES_0708,38.629955081063265,False
RES_0709,15.607994776876096,False
RES_0710,681.1717640386463,False
RES_0711,49.621065076187634,False
RES_0712,11.257023431445734,False
RES_0713,9.657036003689786,False
RES_0714,17.275952688866674,False
RES_0715,12.826073519605755,False
RES_0716,17.635320563850158,False
RES_0717,248.87162316838712,False
RES_0718,8.681307314535678,False
RES_0719,2.063829191109937,False
RES_0720,124.19258148339998,False
RES_0721,13.595201820627878,False
RES_0722,64.90900817063033,False
RES_0723,11.568121548763278,False
RES_0724,56.521019113664444,False
RES_0725,389.7280535159119,False
RES_0726,6.501951569588151,False
RES_0727,56.48535021891278,False
RES_0728,164.9945944785554,False
RES_0729,43.0699213206104,False
RES_0730,7.6703667854590165,False
RES_0731,100.1433147148164,False
RES_0732,425.6448165915392,False
RES_0733,18.780180910717593,False
RES_0734,1.7618473206612213,False
RES_0735,41.804488102295494,False
RES_0736,6.555582178596615,False
RES_0737,57.28583273131822,False
RES_0738,11.2394300277693,False
RES_0739,6.7240367548523805,False
RES_0740,56.51101785971024,False
RES_0741,24.73925410605712,False
RES_0742,22.25089390154564,False
RES_0743,14.241145677689293,False
RES_0744,26.580660410059437,False
RES_0745,56.18712672835029,False
RES_0746,8.296488827733084,False
RES_0747,85.63162100199881,False
RES_0748,136.18710892070433,False
RES_0749,13.793776853451886,False
RES_0750,23.0273170904279,False
RES_0751,77.89390391620256,False
RES_0752,35.06999237921862,False
RES_0753,90.1468672375495,False
RES_0754,15.300732784562197,False
RES_0755,44.16100764085656,False
RES_0756,22.716229992786523,False
RES_0757,49.80821671375033,False
RES_0758,38.55048885138718,False
RES_0759,70.27613691471198,False
RES_0760,68.99602365065972,False
RES_0761,89.46343996832607,False
RES_0762,13.450548832900799,False
RES_0763,15.635636244485369,False
RES_0764,79.30804845199714,False
